Time_1s,Driver_ID,LapID,GPS Longitude,GPS Latitude,GPS Bearing,Accelerometer (Total),Accelerometer (X),Accelerometer (Y),Accelerometer (Z),Coolant,RPM,Altitude(GPS),OBD Speed,kff1298,Torque,F_M,AuthorisedClass,Throttle_Position,Engine_Load,Intake_Air_Temp,Catalyst_Temperature,Gear,Trip_Distance_m,Timestamp
98,SimDriver_01,1,0,0,0,0,0,0,0,50.9,1066,100,17.2,0,30.0,0,Car,0.0,10.0,24.2,403.8,2,526.4,2024-04-08 08:01:38
99,SimDriver_01,1,0,0,0,0,0,0,0,51.0,1066,100,17.2,0,30.0,0,Car,0.2,10.0,24.2,404.5,2,531.2,2024-04-08 08:01:39
100,SimDriver_01,1,0,0,0,0,0,0,0,51.2,1067,100,17.3,0,30.0,0,Car,1.8,10.0,24.3,405.2,2,536.0,2024-04-08 08:01:40
101,SimDriver_01,1,0,0,0,0,0,0,0,51.4,1068,100,17.3,0,30.0,0,Car,1.3,10.0,24.3,405.9,2,540.8,2024-04-08 08:01:41
102,SimDriver_01,1,0,0,0,0,0,0,0,51.5,1070,100,17.3,0,30.0,0,Car,2.9,10.0,24.3,406.6,2,545.6,2024-04-08 08:01:42
103,SimDriver_01,1,0,0,0,0,0,0,0,51.7,1072,100,17.3,0,30.0,0,Car,4.4,10.0,24.3,407.2,2,550.4,2024-04-08 08:01:43
104,SimDriver_01,1,0,0,0,0,0,0,0,51.8,1075,100,17.4,0,30.0,0,Car,4.8,10.0,24.3,407.9,2,555.2,2024-04-08 08:01:44
105,SimDriver_01,1,0,0,0,0,0,0,0,52.0,1077,100,17.4,0,30.0,0,Car,3.3,10.0,24.3,408.6,2,560.0,2024-04-08 08:01:45
106,SimDriver_01,1,0,0,0,0,0,0,0,52.1,1079,100,17.4,0,30.0,0,Car,3.4,10.0,24.3,409.2,2,564.9,2024-04-08 08:01:46
107,SimDriver_01,1,0,0,0,0,0,0,0,52.3,1081,100,17.5,0,30.0,0,Car,3.9,10.0,24.4,409.9,2,569.7,2024-04-08 08:01:47
108,SimDriver_01,1,0,0,0,0,0,0,0,52.5,1082,100,17.5,0,30.0,0,Car,2.1,10.0,24.4,410.5,2,574.6,2024-04-08 08:01:48
109,SimDriver_01,1,0,0,0,0,0,0,0,52.6,1083,100,17.5,0,30.0,0,Car,1.9,10.0,24.4,411.1,2,579.5,2024-04-08 08:01:49
110,SimDriver_01,1,0,0,0,0,0,0,0,52.8,1085,100,17.5,0,30.0,0,Car,3.1,10.0,24.4,411.8,2,584.3,2024-04-08 08:01:50
111,SimDriver_01,1,0,0,0,0,0,0,0,52.9,1087,100,17.6,0,30.0,0,Car,4.7,10.0,24.4,412.4,2,589.2,2024-04-08 08:01:51
112,SimDriver_01,1,0,0,0,0,0,0,0,53.1,1056,100,17.1,0,30.0,0,Car,0.0,10.0,24.5,413.0,2,594.0,2024-04-08 08:01:52
113,SimDriver_01,1,0,0,0,0,0,0,0,53.2,1026,100,16.6,0,30.0,0,Car,0.0,10.0,24.5,413.6,2,598.6,2024-04-08 08:01:53
114,SimDriver_01,1,0,0,0,0,0,0,0,53.4,1026,100,16.6,0,30.0,0,Car,0.5,10.0,24.5,414.2,2,603.2,2024-04-08 08:01:54
115,SimDriver_01,1,0,0,0,0,0,0,0,53.5,1027,100,16.6,0,30.0,0,Car,1.4,10.0,24.5,414.7,2,607.8,2024-04-08 08:01:55
116,SimDriver_01,1,0,0,0,0,0,0,0,53.7,1028,100,16.6,0,30.0,0,Car,1.9,10.0,24.5,415.3,2,612.4,2024-04-08 08:01:56
117,SimDriver_01,1,0,0,0,0,0,0,0,53.9,1029,100,16.6,0,30.0,0,Car,2.4,10.0,24.6,415.9,2,617.0,2024-04-08 08:01:57
118,SimDriver_01,1,0,0,0,0,0,0,0,54.0,1031,100,16.7,0,30.0,0,Car,4.2,10.0,24.6,416.4,2,621.6,2024-04-08 08:01:58
119,SimDriver_01,1,0,0,0,0,0,0,0,54.2,1034,100,16.7,0,30.0,0,Car,4.0,10.0,24.6,417.0,2,626.3,2024-04-08 08:01:59
120,SimDriver_01,1,0,0,0,0,0,0,0,54.3,1037,100,16.8,0,30.0,0,Car,6.5,10.0,24.6,417.5,2,630.9,2024-04-08 08:02:00
121,SimDriver_01,1,0,0,0,0,0,0,0,54.5,1043,100,16.9,0,30.0,0,Car,9.0,10.0,24.6,418.1,2,635.6,2024-04-08 08:02:01
122,SimDriver_01,1,0,0,0,0,0,0,0,54.6,1049,100,17.0,0,32.9,0,Car,11.5,11.0,24.6,418.6,2,640.3,2024-04-08 08:02:02
123,SimDriver_01,1,0,0,0,0,0,0,0,54.8,1057,100,17.1,0,38.7,0,Car,14.0,12.9,24.6,419.2,2,645.1,2024-04-08 08:02:03
124,SimDriver_01,1,0,0,0,0,0,0,0,54.9,1066,100,17.2,0,40.9,0,Car,16.5,13.6,24.6,419.8,2,649.9,2024-04-08 08:02:04
125,SimDriver_01,1,0,0,0,0,0,0,0,55.1,1077,100,17.4,0,37.1,0,Car,19.0,12.4,24.6,420.4,2,654.7,2024-04-08 08:02:05
126,SimDriver_01,1,0,0,0,0,0,0,0,55.3,1089,100,17.6,0,62.4,0,Car,21.5,20.8,24.6,421.2,2,659.6,2024-04-08 08:02:06
127,SimDriver_01,1,0,0,0,0,0,0,0,55.4,1103,100,17.8,0,75.6,0,Car,24.0,25.2,24.6,422.0,2,664.6,2024-04-08 08:02:07
128,SimDriver_01,1,0,0,0,0,0,0,0,55.6,1118,100,18.1,0,66.4,0,Car,26.5,22.1,24.7,422.8,2,669.6,2024-04-08 08:02:08
129,SimDriver_01,1,0,0,0,0,0,0,0,55.7,1134,100,18.3,0,85.2,0,Car,29.0,28.4,24.7,423.7,2,674.7,2024-04-08 08:02:09
130,SimDriver_01,1,0,0,0,0,0,0,0,55.9,1152,100,18.6,0,89.8,0,Car,31.5,29.9,24.7,424.7,2,679.8,2024-04-08 08:02:10
131,SimDriver_01,1,0,0,0,0,0,0,0,56.1,1171,100,18.9,0,73.4,0,Car,34.0,24.5,24.7,425.5,2,685.1,2024-04-08 08:02:11
132,SimDriver_01,1,0,0,0,0,0,0,0,56.2,1191,100,19.3,0,100.8,0,Car,36.5,33.6,24.7,426.5,2,690.4,2024-04-08 08:02:12
133,SimDriver_01,1,0,0,0,0,0,0,0,56.4,1213,100,19.6,0,92.3,0,Car,39.0,30.8,24.7,427.5,2,695.9,2024-04-08 08:02:13
134,SimDriver_01,1,0,0,0,0,0,0,0,56.6,1236,100,20.0,0,108.3,0,Car,41.5,36.1,24.7,428.5,2,701.4,2024-04-08 08:02:14
135,SimDriver_01,1,0,0,0,0,0,0,0,56.9,2207,100,20.4,0,125.2,0,Car,44.0,41.7,24.7,430.2,1,707.1,2024-04-08 08:02:15
136,SimDriver_01,1,0,0,0,0,0,0,0,57.1,2252,100,20.8,0,120.9,0,Car,46.5,40.3,24.7,431.8,1,712.9,2024-04-08 08:02:16
137,SimDriver_01,1,0,0,0,0,0,0,0,57.4,2300,100,21.2,0,111.4,0,Car,49.0,37.1,24.7,433.4,1,718.8,2024-04-08 08:02:17
138,SimDriver_01,1,0,0,0,0,0,0,0,57.7,2350,100,21.7,0,115.2,0,Car,51.5,38.4,24.7,435.0,1,724.8,2024-04-08 08:02:18
139,SimDriver_01,1,0,0,0,0,0,0,0,58.0,2402,100,22.2,0,127.2,0,Car,54.0,42.4,24.7,436.7,1,731.0,2024-04-08 08:02:19
140,SimDriver_01,1,0,0,0,0,0,0,0,58.3,2456,100,22.7,0,149.6,0,Car,56.5,49.9,24.7,438.5,1,737.3,2024-04-08 08:02:20
141,SimDriver_01,1,0,0,0,0,0,0,0,58.6,2513,100,23.2,0,158.4,0,Car,59.0,52.8,24.7,440.5,1,743.7,2024-04-08 08:02:21
142,SimDriver_01,1,0,0,0,0,0,0,0,58.9,2572,100,23.7,0,155.6,0,Car,61.5,51.9,24.7,442.4,1,750.3,2024-04-08 08:02:22
143,SimDriver_01,1,0,0,0,0,0,0,0,59.2,2633,100,24.3,0,152.0,0,Car,64.0,50.7,24.7,444.3,1,757.1,2024-04-08 08:02:23
144,SimDriver_01,1,0,0,0,0,0,0,0,59.5,2696,100,24.9,0,158.9,0,Car,66.5,53.0,24.7,446.3,1,764.0,2024-04-08 08:02:24
145,SimDriver_01,1,0,0,0,0,0,0,0,59.8,2762,100,25.5,0,174.0,0,Car,69.0,58.0,24.7,448.3,1,771.1,2024-04-08 08:02:25
146,SimDriver_01,1,0,0,0,0,0,0,0,60.2,2829,100,26.1,0,189.8,0,Car,71.5,63.3,24.7,450.5,1,778.3,2024-04-08 08:02:26
147,SimDriver_01,1,0,0,0,0,0,0,0,60.5,2899,100,26.8,0,172.2,0,Car,74.0,57.4,24.7,452.6,1,785.8,2024-04-08 08:02:27
148,SimDriver_01,1,0,0,0,0,0,0,0,60.9,2971,100,27.4,0,194.9,0,Car,76.5,65.0,24.7,454.9,1,793.4,2024-04-08 08:02:28
149,SimDriver_01,1,0,0,0,0,0,0,0,61.2,3045,100,28.1,0,188.7,0,Car,79.0,62.9,24.7,457.1,1,801.2,2024-04-08 08:02:29
150,SimDriver_01,1,0,0,0,0,0,0,0,61.6,3120,100,28.8,0,191.5,0,Car,81.5,63.8,24.7,459.4,1,809.2,2024-04-08 08:02:30
151,SimDriver_01,1,0,0,0,0,0,0,0,62.0,3198,100,29.5,0,212.3,0,Car,84.0,70.8,24.7,461.8,1,817.4,2024-04-08 08:02:31
152,SimDriver_01,1,0,0,0,0,0,0,0,62.3,3278,100,30.3,0,220.6,0,Car,86.5,73.5,24.7,464.3,1,825.8,2024-04-08 08:02:32
153,SimDriver_01,1,0,0,0,0,0,0,0,62.7,3360,100,31.0,0,231.6,0,Car,89.0,77.2,24.7,466.9,1,834.4,2024-04-08 08:02:33
154,SimDriver_01,1,0,0,0,0,0,0,0,63.1,3444,100,31.8,0,214.4,0,Car,91.5,71.5,24.7,469.4,1,843.3,2024-04-08 08:02:34
155,SimDriver_01,1,0,0,0,0,0,0,0,63.5,3529,100,32.6,0,238.4,0,Car,94.0,79.5,24.7,472.0,1,852.3,2024-04-08 08:02:35
156,SimDriver_01,1,0,0,0,0,0,0,0,63.9,3617,100,33.4,0,230.0,0,Car,96.5,76.7,24.7,474.7,1,861.6,2024-04-08 08:02:36
157,SimDriver_01,1,0,0,0,0,0,0,0,64.3,3706,100,34.2,0,250.6,0,Car,99.0,83.5,24.7,477.4,1,871.1,2024-04-08 08:02:37
158,SimDriver_01,1,0,0,0,0,0,0,0,64.8,3796,100,35.1,0,236.2,0,Car,100.0,78.7,24.7,480.1,1,880.8,2024-04-08 08:02:38
159,SimDriver_01,1,0,0,0,0,0,0,0,65.2,3885,100,35.9,0,255.3,0,Car,100.0,85.1,24.7,483.0,1,890.8,2024-04-08 08:02:39
