Time_1s,Driver_ID,LapID,GPS Longitude,GPS Latitude,GPS Bearing,Accelerometer (Total),Accelerometer (X),Accelerometer (Y),Accelerometer (Z),Coolant,RPM,Altitude(GPS),OBD Speed,kff1298,Torque,F_M,AuthorisedClass,Throttle_Position,Engine_Load,Intake_Air_Temp,Catalyst_Temperature,Gear,Trip_Distance_m,Timestamp
20,SimDriver_01,1,0,0,0,0,0,0,0,27.9,800,100,5.7,0,116.7,0,Car,52.5,38.9,22.5,174.4,1,12.2,2024-01-29 08:00:20
21,SimDriver_01,1,0,0,0,0,0,0,0,28.0,800,100,6.2,0,121.5,0,Car,55.0,40.5,22.5,177.8,1,13.9,2024-01-29 08:00:21
22,SimDriver_01,1,0,0,0,0,0,0,0,28.2,800,100,6.8,0,143.3,0,Car,57.5,47.8,22.5,181.4,1,15.8,2024-01-29 08:00:22
23,SimDriver_01,1,0,0,0,0,0,0,0,28.3,800,100,7.4,0,150.1,0,Car,60.0,50.0,22.5,185.0,1,17.9,2024-01-29 08:00:23
24,SimDriver_01,1,0,0,0,0,0,0,0,28.4,863,100,8.0,0,145.6,0,Car,62.5,48.5,22.4,188.5,1,20.1,2024-01-29 08:00:24
25,SimDriver_01,1,0,0,0,0,0,0,0,28.6,930,100,8.6,0,145.5,0,Car,65.0,48.5,22.4,192.1,1,22.5,2024-01-29 08:00:25
26,SimDriver_01,1,0,0,0,0,0,0,0,28.7,1000,100,9.2,0,173.9,0,Car,67.5,58.0,22.4,195.8,1,25.0,2024-01-29 08:00:26
27,SimDriver_01,1,0,0,0,0,0,0,0,28.9,1073,100,9.9,0,165.9,0,Car,70.0,55.3,22.4,199.5,1,27.8,2024-01-29 08:00:27
28,SimDriver_01,1,0,0,0,0,0,0,0,29.1,1144,100,10.6,0,182.3,0,Car,69.2,60.8,22.4,203.3,1,30.7,2024-01-29 08:00:28
29,SimDriver_01,1,0,0,0,0,0,0,0,29.2,1217,100,11.2,0,166.7,0,Car,71.1,55.6,22.4,207.0,1,33.8,2024-01-29 08:00:29
30,SimDriver_01,1,0,0,0,0,0,0,0,29.4,1288,100,11.9,0,166.1,0,Car,69.8,55.4,22.3,210.7,1,37.1,2024-01-29 08:00:30
31,SimDriver_01,1,0,0,0,0,0,0,0,29.6,1361,100,12.6,0,188.7,0,Car,71.0,62.9,22.3,214.5,1,40.6,2024-01-29 08:00:31
32,SimDriver_01,1,0,0,0,0,0,0,0,29.8,1431,100,13.2,0,164.4,0,Car,69.4,54.8,22.3,218.2,1,44.3,2024-01-29 08:00:32
33,SimDriver_01,1,0,0,0,0,0,0,0,30.0,1502,100,13.9,0,177.2,0,Car,70.3,59.1,22.3,221.9,1,48.2,2024-01-29 08:00:33
34,SimDriver_01,1,0,0,0,0,0,0,0,30.2,1571,100,14.5,0,167.0,0,Car,68.4,55.7,22.3,225.6,1,52.2,2024-01-29 08:00:34
35,SimDriver_01,1,0,0,0,0,0,0,0,30.3,936,100,15.1,0,159.5,0,Car,66.7,53.2,22.3,228.9,2,56.4,2024-01-29 08:00:35
36,SimDriver_01,1,0,0,0,0,0,0,0,30.5,975,100,15.8,0,153.0,0,Car,68.0,51.0,22.3,232.1,2,60.8,2024-01-29 08:00:36
37,SimDriver_01,1,0,0,0,0,0,0,0,30.6,1013,100,16.4,0,178.0,0,Car,66.5,59.3,22.2,235.5,2,65.3,2024-01-29 08:00:37
38,SimDriver_01,1,0,0,0,0,0,0,0,30.8,1050,100,17.0,0,147.8,0,Car,64.9,49.3,22.2,238.6,2,70.0,2024-01-29 08:00:38
39,SimDriver_01,1,0,0,0,0,0,0,0,30.9,1085,100,17.5,0,170.3,0,Car,62.9,56.8,22.2,241.9,2,74.9,2024-01-29 08:00:39
40,SimDriver_01,1,0,0,0,0,0,0,0,31.1,1121,100,18.1,0,163.2,0,Car,62.8,54.4,22.2,245.2,2,79.9,2024-01-29 08:00:40
41,SimDriver_01,1,0,0,0,0,0,0,0,31.3,1155,100,18.7,0,166.9,0,Car,61.1,55.6,22.2,248.4,2,85.1,2024-01-29 08:00:41
42,SimDriver_01,1,0,0,0,0,0,0,0,31.4,1189,100,19.2,0,139.0,0,Car,60.0,46.3,22.2,251.4,2,90.5,2024-01-29 08:00:42
43,SimDriver_01,1,0,0,0,0,0,0,0,31.6,1223,100,19.8,0,156.5,0,Car,61.6,52.2,22.2,254.6,2,95.9,2024-01-29 08:00:43
44,SimDriver_01,1,0,0,0,0,0,0,0,31.8,1258,100,20.3,0,148.0,0,Car,63.2,49.3,22.2,257.6,2,101.6,2024-01-29 08:00:44
45,SimDriver_01,1,0,0,0,0,0,0,0,32.0,1227,100,19.8,0,30.0,0,Car,0.0,10.0,22.2,259.9,2,107.1,2024-01-29 08:00:45
46,SimDriver_01,1,0,0,0,0,0,0,0,32.1,1197,100,19.3,0,30.0,0,Car,0.0,10.0,22.2,262.1,2,112.5,2024-01-29 08:00:46
47,SimDriver_01,1,0,0,0,0,0,0,0,32.3,1166,100,18.8,0,30.0,0,Car,0.0,10.0,22.3,264.2,2,117.7,2024-01-29 08:00:47
48,SimDriver_01,1,0,0,0,0,0,0,0,32.5,1166,100,18.9,0,30.0,0,Car,1.4,10.0,22.3,266.4,2,122.9,2024-01-29 08:00:48
49,SimDriver_01,1,0,0,0,0,0,0,0,32.6,1167,100,18.9,0,30.0,0,Car,2.0,10.0,22.3,268.5,2,128.2,2024-01-29 08:00:49
50,SimDriver_01,1,0,0,0,0,0,0,0,32.8,1168,100,18.9,0,30.0,0,Car,0.2,10.0,22.3,270.6,2,133.4,2024-01-29 08:00:50
51,SimDriver_01,1,0,0,0,0,0,0,0,33.0,1168,100,18.9,0,30.0,0,Car,1.0,10.0,22.4,272.7,2,138.7,2024-01-29 08:00:51
52,SimDriver_01,1,0,0,0,0,0,0,0,33.1,1169,100,18.9,0,30.0,0,Car,1.8,10.0,22.4,274.7,2,143.9,2024-01-29 08:00:52
53,SimDriver_01,1,0,0,0,0,0,0,0,33.3,1170,100,18.9,0,30.0,0,Car,1.5,10.0,22.4,276.8,2,149.2,2024-01-29 08:00:53
54,SimDriver_01,1,0,0,0,0,0,0,0,33.5,1171,100,18.9,0,30.0,0,Car,1.3,10.0,22.4,278.8,2,154.4,2024-01-29 08:00:54
55,SimDriver_01,1,0,0,0,0,0,0,0,33.6,1172,100,18.9,0,30.0,0,Car,2.6,10.0,22.4,280.8,2,159.7,2024-01-29 08:00:55
56,SimDriver_01,1,0,0,0,0,0,0,0,33.8,1173,100,19.0,0,30.0,0,Car,1.5,10.0,22.4,282.8,2,165.0,2024-01-29 08:00:56
57,SimDriver_01,1,0,0,0,0,0,0,0,34.0,1175,100,19.0,0,30.0,0,Car,3.2,10.0,22.4,284.7,2,170.2,2024-01-29 08:00:57
58,SimDriver_01,1,0,0,0,0,0,0,0,34.1,1176,100,19.0,0,30.0,0,Car,2.2,10.0,22.5,286.7,2,175.5,2024-01-29 08:00:58
59,SimDriver_01,1,0,0,0,0,0,0,0,34.3,1178,100,19.0,0,30.0,0,Car,2.9,10.0,22.5,288.6,2,180.8,2024-01-29 08:00:59
60,SimDriver_01,1,0,0,0,0,0,0,0,34.5,1147,100,18.5,0,30.0,0,Car,0.0,10.0,22.5,290.5,2,186.0,2024-01-29 08:01:00
61,SimDriver_01,1,0,0,0,0,0,0,0,34.6,1116,100,18.0,0,30.0,0,Car,0.0,10.0,22.6,292.3,2,191.0,2024-01-29 08:01:01
62,SimDriver_01,1,0,0,0,0,0,0,0,34.8,1085,100,17.5,0,30.0,0,Car,0.0,10.0,22.6,294.2,2,195.8,2024-01-29 08:01:02
63,SimDriver_01,1,0,0,0,0,0,0,0,34.9,1054,100,17.0,0,30.0,0,Car,0.0,10.0,22.6,295.9,2,200.6,2024-01-29 08:01:03
64,SimDriver_01,1,0,0,0,0,0,0,0,35.1,1023,100,16.5,0,30.0,0,Car,0.0,10.0,22.7,297.7,2,205.2,2024-01-29 08:01:04
65,SimDriver_01,1,0,0,0,0,0,0,0,35.2,992,100,16.0,0,30.0,0,Car,0.0,10.0,22.7,299.4,2,209.6,2024-01-29 08:01:05
66,SimDriver_01,1,0,0,0,0,0,0,0,35.4,993,100,16.1,0,30.0,0,Car,2.0,10.0,22.7,301.1,2,214.1,2024-01-29 08:01:06
67,SimDriver_01,1,0,0,0,0,0,0,0,35.5,995,100,16.1,0,30.0,0,Car,3.0,10.0,22.8,302.8,2,218.5,2024-01-29 08:01:07
68,SimDriver_01,1,0,0,0,0,0,0,0,35.7,996,100,16.1,0,30.0,0,Car,2.4,10.0,22.8,304.5,2,223.0,2024-01-29 08:01:08
69,SimDriver_01,1,0,0,0,0,0,0,0,35.8,998,100,16.1,0,30.0,0,Car,4.0,10.0,22.8,306.1,2,227.5,2024-01-29 08:01:09
70,SimDriver_01,1,0,0,0,0,0,0,0,36.0,1001,100,16.2,0,30.0,0,Car,5.0,10.0,22.8,307.8,2,232.0,2024-01-29 08:01:10
71,SimDriver_01,1,0,0,0,0,0,0,0,36.1,1004,100,16.2,0,30.0,0,Car,4.9,10.0,22.8,309.4,2,236.5,2024-01-29 08:01:11
72,SimDriver_01,1,0,0,0,0,0,0,0,36.3,1008,100,16.3,0,30.0,0,Car,6.4,10.0,22.8,311.0,2,241.0,2024-01-29 08:01:12
73,SimDriver_01,1,0,0,0,0,0,0,0,36.4,1012,100,16.4,0,30.0,0,Car,7.3,10.0,22.8,312.6,2,245.6,2024-01-29 08:01:13
74,SimDriver_01,1,0,0,0,0,0,0,0,36.6,1015,100,16.4,0,30.0,0,Car,6.0,10.0,22.8,314.2,2,250.1,2024-01-29 08:01:14
75,SimDriver_01,1,0,0,0,0,0,0,0,36.8,1020,100,16.5,0,30.0,0,Car,8.0,10.0,22.9,315.7,2,254.7,2024-01-29 08:01:15
76,SimDriver_01,1,0,0,0,0,0,0,0,36.9,1024,100,16.6,0,35.4,0,Car,7.6,11.8,22.9,317.3,2,259.3,2024-01-29 08:01:16
77,SimDriver_01,1,0,0,0,0,0,0,0,37.1,1027,100,16.6,0,30.0,0,Car,5.8,10.0,22.9,318.9,2,263.9,2024-01-29 08:01:17
78,SimDriver_01,1,0,0,0,0,0,0,0,37.2,1030,100,16.6,0,30.0,0,Car,4.6,10.0,22.9,320.4,2,268.5,2024-01-29 08:01:18
79,SimDriver_01,1,0,0,0,0,0,0,0,37.4,999,100,16.1,0,30.0,0,Car,0.0,10.0,22.9,321.9,2,273.0,2024-01-29 08:01:19
80,SimDriver_01,1,0,0,0,0,0,0,0,37.5,1000,100,16.2,0,30.0,0,Car,1.9,10.0,22.9,323.4,2,277.5,2024-01-29 08:01:20
81,SimDriver_01,1,0,0,0,0,0,0,0,37.7,1001,100,16.2,0,30.0,0,Car,0.9,10.0,23.0,324.8,2,282.0,2024-01-29 08:01:21
82,SimDriver_01,1,0,0,0,0,0,0,0,37.8,1001,100,16.2,0,30.0,0,Car,1.0,10.0,23.0,326.3,2,286.5,2024-01-29 08:01:22
83,SimDriver_01,1,0,0,0,0,0,0,0,38.0,1003,100,16.2,0,30.0,0,Car,2.4,10.0,23.0,327.7,2,291.0,2024-01-29 08:01:23
84,SimDriver_01,1,0,0,0,0,0,0,0,38.1,1004,100,16.2,0,30.0,0,Car,3.3,10.0,23.0,329.2,2,295.5,2024-01-29 08:01:24
85,SimDriver_01,1,0,0,0,0,0,0,0,38.3,1007,100,16.3,0,30.0,0,Car,4.9,10.0,23.0,330.6,2,300.0,2024-01-29 08:01:25
86,SimDriver_01,1,0,0,0,0,0,0,0,38.4,1011,100,16.3,0,30.0,0,Car,6.8,10.0,23.0,332.0,2,304.6,2024-01-29 08:01:26
87,SimDriver_01,1,0,0,0,0,0,0,0,38.6,1015,100,16.4,0,30.0,0,Car,7.3,10.0,23.0,333.4,2,309.1,2024-01-29 08:01:27
88,SimDriver_01,1,0,0,0,0,0,0,0,38.7,1020,100,16.5,0,38.3,0,Car,7.7,12.8,23.0,334.8,2,313.7,2024-01-29 08:01:28
89,SimDriver_01,1,0,0,0,0,0,0,0,38.9,1025,100,16.6,0,30.0,0,Car,8.8,10.0,23.1,336.2,2,318.3,2024-01-29 08:01:29
90,SimDriver_01,1,0,0,0,0,0,0,0,39.0,1030,100,16.6,0,30.0,0,Car,9.2,10.0,23.1,337.5,2,322.9,2024-01-29 08:01:30
91,SimDriver_01,1,0,0,0,0,0,0,0,39.2,1034,100,16.7,0,31.2,0,Car,7.3,10.4,23.1,338.9,2,327.6,2024-01-29 08:01:31
92,SimDriver_01,1,0,0,0,0,0,0,0,39.3,1003,100,16.2,0,30.0,0,Car,0.0,10.0,23.1,340.2,2,332.1,2024-01-29 08:01:32
93,SimDriver_01,1,0,0,0,0,0,0,0,39.5,972,100,15.7,0,30.0,0,Car,0.0,10.0,23.2,341.5,2,336.5,2024-01-29 08:01:33
94,SimDriver_01,1,0,0,0,0,0,0,0,39.6,972,100,15.7,0,30.0,0,Car,0.1,10.0,23.2,342.7,2,340.8,2024-01-29 08:01:34
95,SimDriver_01,1,0,0,0,0,0,0,0,39.8,973,100,15.7,0,30.0,0,Car,0.8,10.0,23.2,344.0,2,345.2,2024-01-29 08:01:35
96,SimDriver_01,1,0,0,0,0,0,0,0,39.9,973,100,15.7,0,30.0,0,Car,0.4,10.0,23.2,345.2,2,349.6,2024-01-29 08:01:36
97,SimDriver_01,1,0,0,0,0,0,0,0,40.1,974,100,15.7,0,30.0,0,Car,2.4,10.0,23.2,346.5,2,353.9,2024-01-29 08:01:37
98,SimDriver_01,1,0,0,0,0,0,0,0,40.2,977,100,15.8,0,30.0,0,Car,4.4,10.0,23.2,347.7,2,358.3,2024-01-29 08:01:38
99,SimDriver_01,1,0,0,0,0,0,0,0,40.4,979,100,15.8,0,30.0,0,Car,4.3,10.0,23.2,348.9,2,362.7,2024-01-29 08:01:39
100,SimDriver_01,1,0,0,0,0,0,0,0,40.5,981,100,15.9,0,30.0,0,Car,3.2,10.0,23.3,350.1,2,367.1,2024-01-29 08:01:40
101,SimDriver_01,1,0,0,0,0,0,0,0,40.7,983,100,15.9,0,30.0,0,Car,3.9,10.0,23.3,351.3,2,371.5,2024-01-29 08:01:41
102,SimDriver_01,1,0,0,0,0,0,0,0,40.8,985,100,15.9,0,30.0,0,Car,2.9,10.0,23.3,352.5,2,376.0,2024-01-29 08:01:42
103,SimDriver_01,1,0,0,0,0,0,0,0,41.0,987,100,15.9,0,30.0,0,Car,3.3,10.0,23.3,353.7,2,380.4,2024-01-29 08:01:43
104,SimDriver_01,1,0,0,0,0,0,0,0,41.1,989,100,16.0,0,30.0,0,Car,4.3,10.0,23.3,354.8,2,384.8,2024-01-29 08:01:44
105,SimDriver_01,1,0,0,0,0,0,0,0,41.2,992,100,16.0,0,30.0,0,Car,4.5,10.0,23.3,356.0,2,389.3,2024-01-29 08:01:45
106,SimDriver_01,1,0,0,0,0,0,0,0,41.4,995,100,16.1,0,30.0,0,Car,6.2,10.0,23.3,357.1,2,393.7,2024-01-29 08:01:46
107,SimDriver_01,1,0,0,0,0,0,0,0,41.5,999,100,16.2,0,30.0,0,Car,7.4,10.0,23.3,358.2,2,398.2,2024-01-29 08:01:47
108,SimDriver_01,1,0,0,0,0,0,0,0,41.7,1004,100,16.2,0,33.4,0,Car,7.8,11.1,23.4,359.4,2,402.7,2024-01-29 08:01:48
109,SimDriver_01,1,0,0,0,0,0,0,0,41.9,1008,100,16.3,0,30.0,0,Car,6.4,10.0,23.4,360.5,2,407.3,2024-01-29 08:01:49
110,SimDriver_01,1,0,0,0,0,0,0,0,42.0,1010,100,16.3,0,30.0,0,Car,5.2,10.0,23.4,361.6,2,411.8,2024-01-29 08:01:50
111,SimDriver_01,1,0,0,0,0,0,0,0,42.2,1013,100,16.4,0,30.0,0,Car,5.2,10.0,23.4,362.7,2,416.4,2024-01-29 08:01:51
112,SimDriver_01,1,0,0,0,0,0,0,0,42.3,1017,100,16.4,0,34.4,0,Car,7.1,11.5,23.4,363.8,2,420.9,2024-01-29 08:01:52
113,SimDriver_01,1,0,0,0,0,0,0,0,42.5,1021,100,16.5,0,30.0,0,Car,6.2,10.0,23.4,364.9,2,425.5,2024-01-29 08:01:53
114,SimDriver_01,1,0,0,0,0,0,0,0,42.6,1026,100,16.6,0,30.0,0,Car,8.0,10.0,23.4,365.9,2,430.1,2024-01-29 08:01:54
115,SimDriver_01,1,0,0,0,0,0,0,0,42.8,1031,100,16.7,0,40.8,0,Car,9.3,13.6,23.4,367.0,2,434.7,2024-01-29 08:01:55
116,SimDriver_01,1,0,0,0,0,0,0,0,42.9,1000,100,16.2,0,30.0,0,Car,0.0,10.0,23.5,368.1,2,439.2,2024-01-29 08:01:56
117,SimDriver_01,1,0,0,0,0,0,0,0,43.1,1001,100,16.2,0,30.0,0,Car,1.2,10.0,23.5,369.1,2,443.7,2024-01-29 08:01:57
118,SimDriver_01,1,0,0,0,0,0,0,0,43.2,1001,100,16.2,0,30.0,0,Car,1.5,10.0,23.5,370.1,2,448.2,2024-01-29 08:01:58
119,SimDriver_01,1,0,0,0,0,0,0,0,43.4,1003,100,16.2,0,30.0,0,Car,2.1,10.0,23.5,371.1,2,452.7,2024-01-29 08:01:59
120,SimDriver_01,1,0,0,0,0,0,0,0,43.5,1004,100,16.2,0,30.0,0,Car,1.8,10.0,23.5,372.1,2,457.2,2024-01-29 08:02:00
121,SimDriver_01,1,0,0,0,0,0,0,0,43.7,1004,100,16.2,0,30.0,0,Car,0.1,10.0,23.6,373.1,2,461.7,2024-01-29 08:02:01
122,SimDriver_01,1,0,0,0,0,0,0,0,43.8,973,100,15.7,0,30.0,0,Car,0.0,10.0,23.6,374.0,2,466.1,2024-01-29 08:02:02
123,SimDriver_01,1,0,0,0,0,0,0,0,44.0,942,100,15.2,0,30.0,0,Car,0.0,10.0,23.6,375.0,2,470.3,2024-01-29 08:02:03
124,SimDriver_01,1,0,0,0,0,0,0,0,44.1,942,100,15.2,0,30.0,0,Car,0.1,10.0,23.6,375.9,2,474.6,2024-01-29 08:02:04
125,SimDriver_01,1,0,0,0,0,0,0,0,44.3,1594,100,14.7,0,30.0,0,Car,0.0,10.0,23.7,377.1,1,478.7,2024-01-29 08:02:05
126,SimDriver_01,1,0,0,0,0,0,0,0,44.5,1540,100,14.2,0,30.0,0,Car,0.0,10.0,23.7,378.3,1,482.6,2024-01-29 08:02:06
127,SimDriver_01,1,0,0,0,0,0,0,0,44.7,1541,100,14.2,0,30.0,0,Car,1.2,10.0,23.8,379.5,1,486.6,2024-01-29 08:02:07
128,SimDriver_01,1,0,0,0,0,0,0,0,44.9,1542,100,14.2,0,30.0,0,Car,0.2,10.0,23.8,380.7,1,490.5,2024-01-29 08:02:08
129,SimDriver_01,1,0,0,0,0,0,0,0,45.1,1488,100,13.7,0,30.0,0,Car,0.0,10.0,23.8,381.8,1,494.3,2024-01-29 08:02:09
130,SimDriver_01,1,0,0,0,0,0,0,0,45.3,1433,100,13.2,0,30.0,0,Car,0.0,10.0,23.9,382.9,1,498.0,2024-01-29 08:02:10
131,SimDriver_01,1,0,0,0,0,0,0,0,45.5,1434,100,13.2,0,30.0,0,Car,0.7,10.0,23.9,384.0,1,501.7,2024-01-29 08:02:11
132,SimDriver_01,1,0,0,0,0,0,0,0,45.7,1434,100,13.2,0,30.0,0,Car,0.2,10.0,23.9,385.1,1,505.4,2024-01-29 08:02:12
133,SimDriver_01,1,0,0,0,0,0,0,0,45.9,1435,100,13.3,0,30.0,0,Car,0.9,10.0,23.9,386.2,1,509.0,2024-01-29 08:02:13
134,SimDriver_01,1,0,0,0,0,0,0,0,46.1,1436,100,13.3,0,30.0,0,Car,0.8,10.0,23.9,387.2,1,512.7,2024-01-29 08:02:14
135,SimDriver_01,1,0,0,0,0,0,0,0,46.3,1382,100,12.8,0,30.0,0,Car,0.0,10.0,24.0,388.2,1,516.3,2024-01-29 08:02:15
136,SimDriver_01,1,0,0,0,0,0,0,0,46.5,1328,100,12.3,0,30.0,0,Car,0.0,10.0,24.0,389.2,1,519.7,2024-01-29 08:02:16
137,SimDriver_01,1,0,0,0,0,0,0,0,46.6,1329,100,12.3,0,30.0,0,Car,1.6,10.0,24.1,390.2,1,523.1,2024-01-29 08:02:17
138,SimDriver_01,1,0,0,0,0,0,0,0,46.8,1332,100,12.3,0,30.0,0,Car,3.0,10.0,24.1,391.2,1,526.5,2024-01-29 08:02:18
139,SimDriver_01,1,0,0,0,0,0,0,0,47.0,1336,100,12.3,0,30.0,0,Car,3.4,10.0,24.1,392.1,1,529.9,2024-01-29 08:02:19
140,SimDriver_01,1,0,0,0,0,0,0,0,47.2,1337,100,12.4,0,30.0,0,Car,1.6,10.0,24.1,393.1,1,533.4,2024-01-29 08:02:20
141,SimDriver_01,1,0,0,0,0,0,0,0,47.4,1339,100,12.4,0,30.0,0,Car,2.1,10.0,24.1,394.0,1,536.8,2024-01-29 08:02:21
142,SimDriver_01,1,0,0,0,0,0,0,0,47.6,1343,100,12.4,0,30.0,0,Car,3.7,10.0,24.1,394.9,1,540.2,2024-01-29 08:02:22
143,SimDriver_01,1,0,0,0,0,0,0,0,47.7,1347,100,12.4,0,30.0,0,Car,4.0,10.0,24.2,395.9,1,543.7,2024-01-29 08:02:23
144,SimDriver_01,1,0,0,0,0,0,0,0,47.9,1351,100,12.5,0,30.0,0,Car,4.1,10.0,24.2,396.8,1,547.2,2024-01-29 08:02:24
145,SimDriver_01,1,0,0,0,0,0,0,0,48.1,1357,100,12.5,0,30.0,0,Car,5.3,10.0,24.2,397.7,1,550.7,2024-01-29 08:02:25
146,SimDriver_01,1,0,0,0,0,0,0,0,48.3,1364,100,12.6,0,30.0,0,Car,7.1,10.0,24.2,398.6,1,554.2,2024-01-29 08:02:26
147,SimDriver_01,1,0,0,0,0,0,0,0,48.5,1373,100,12.7,0,30.0,0,Car,8.7,10.0,24.2,399.5,1,557.7,2024-01-29 08:02:27
148,SimDriver_01,1,0,0,0,0,0,0,0,48.7,1383,100,12.8,0,30.3,0,Car,9.8,10.1,24.2,400.4,1,561.2,2024-01-29 08:02:28
149,SimDriver_01,1,0,0,0,0,0,0,0,48.9,1394,100,12.9,0,30.0,0,Car,10.6,10.0,24.2,401.3,1,564.8,2024-01-29 08:02:29
150,SimDriver_01,1,0,0,0,0,0,0,0,49.1,1404,100,13.0,0,30.0,0,Car,10.2,10.0,24.3,402.2,1,568.4,2024-01-29 08:02:30
151,SimDriver_01,1,0,0,0,0,0,0,0,49.3,1414,100,13.1,0,37.9,0,Car,9.7,12.6,24.3,403.1,1,572.0,2024-01-29 08:02:31
152,SimDriver_01,1,0,0,0,0,0,0,0,49.4,1423,100,13.1,0,30.0,0,Car,9.4,10.0,24.3,404.0,1,575.7,2024-01-29 08:02:32
153,SimDriver_01,1,0,0,0,0,0,0,0,49.6,1433,100,13.2,0,30.0,0,Car,9.3,10.0,24.3,404.9,1,579.4,2024-01-29 08:02:33
154,SimDriver_01,1,0,0,0,0,0,0,0,49.8,1443,100,13.3,0,30.0,0,Car,10.5,10.0,24.3,405.7,1,583.1,2024-01-29 08:02:34
155,SimDriver_01,1,0,0,0,0,0,0,0,50.0,1455,100,13.4,0,30.0,0,Car,11.9,10.0,24.3,406.6,1,586.8,2024-01-29 08:02:35
156,SimDriver_01,1,0,0,0,0,0,0,0,50.2,1467,100,13.5,0,30.0,0,Car,11.5,10.0,24.3,407.5,1,590.5,2024-01-29 08:02:36
157,SimDriver_01,1,0,0,0,0,0,0,0,50.4,1477,100,13.6,0,43.7,0,Car,10.4,14.6,24.4,408.4,1,594.3,2024-01-29 08:02:37
158,SimDriver_01,1,0,0,0,0,0,0,0,50.6,1487,100,13.7,0,30.0,0,Car,9.4,10.0,24.4,409.3,1,598.2,2024-01-29 08:02:38
159,SimDriver_01,1,0,0,0,0,0,0,0,50.8,1498,100,13.8,0,30.0,0,Car,11.1,10.0,24.4,410.1,1,602.0,2024-01-29 08:02:39
