Time_1s,Driver_ID,LapID,GPS Longitude,GPS Latitude,GPS Bearing,Accelerometer (Total),Accelerometer (X),Accelerometer (Y),Accelerometer (Z),Coolant,RPM,Altitude(GPS),OBD Speed,kff1298,Torque,F_M,AuthorisedClass,Throttle_Position,Engine_Load,Intake_Air_Temp,Catalyst_Temperature,Gear,Trip_Distance_m,Timestamp
52,SimDriver_01,1,0,0,0,0,0,0,0,34.8,1869,100,43.2,0,248.2,0,Car,100.0,82.7,21.3,316.3,3,309.6,2024-01-08 08:00:52
53,SimDriver_01,1,0,0,0,0,0,0,0,35.0,1903,100,43.9,0,241.3,0,Car,100.0,80.4,21.3,319.7,3,321.8,2024-01-08 08:00:53
54,SimDriver_01,1,0,0,0,0,0,0,0,35.2,1937,100,44.7,0,249.9,0,Car,100.0,83.3,21.3,323.1,3,334.2,2024-01-08 08:00:54
55,SimDriver_01,1,0,0,0,0,0,0,0,35.5,1971,100,45.5,0,251.4,0,Car,100.0,83.8,21.3,326.5,3,346.9,2024-01-08 08:00:55
56,SimDriver_01,1,0,0,0,0,0,0,0,35.7,2004,100,46.3,0,247.6,0,Car,100.0,82.5,21.3,329.9,3,359.7,2024-01-08 08:00:56
57,SimDriver_01,1,0,0,0,0,0,0,0,36.0,2038,100,47.0,0,267.4,0,Car,100.0,89.1,21.2,333.4,3,372.8,2024-01-08 08:00:57
58,SimDriver_01,1,0,0,0,0,0,0,0,36.3,2071,100,47.8,0,248.0,0,Car,100.0,82.7,21.2,336.8,3,386.1,2024-01-08 08:00:58
59,SimDriver_01,1,0,0,0,0,0,0,0,36.5,2104,100,48.6,0,259.9,0,Car,100.0,86.6,21.2,340.2,3,399.6,2024-01-08 08:00:59
60,SimDriver_01,1,0,0,0,0,0,0,0,36.8,2082,100,48.1,0,30.0,0,Car,0.0,10.0,21.3,342.0,3,412.9,2024-01-08 08:01:00
61,SimDriver_01,1,0,0,0,0,0,0,0,37.0,2060,100,47.6,0,30.0,0,Car,0.0,10.0,21.3,343.8,3,426.1,2024-01-08 08:01:01
62,SimDriver_01,1,0,0,0,0,0,0,0,37.3,2039,100,47.1,0,30.0,0,Car,0.0,10.0,21.4,345.6,3,439.2,2024-01-08 08:01:02
63,SimDriver_01,1,0,0,0,0,0,0,0,37.5,2017,100,46.6,0,30.0,0,Car,0.0,10.0,21.4,347.4,3,452.1,2024-01-08 08:01:03
64,SimDriver_01,1,0,0,0,0,0,0,0,37.8,1995,100,46.1,0,30.0,0,Car,0.0,10.0,21.5,349.1,3,464.9,2024-01-08 08:01:04
65,SimDriver_01,1,0,0,0,0,0,0,0,38.0,1974,100,45.6,0,30.0,0,Car,0.0,10.0,21.5,350.8,3,477.6,2024-01-08 08:01:05
66,SimDriver_01,1,0,0,0,0,0,0,0,38.3,1952,100,45.1,0,30.0,0,Car,0.0,10.0,21.6,352.5,3,490.1,2024-01-08 08:01:06
67,SimDriver_01,1,0,0,0,0,0,0,0,38.5,1930,100,44.6,0,30.0,0,Car,0.0,10.0,21.6,354.1,3,502.5,2024-01-08 08:01:07
68,SimDriver_01,1,0,0,0,0,0,0,0,38.8,1909,100,44.1,0,30.0,0,Car,0.0,10.0,21.7,355.7,3,514.7,2024-01-08 08:01:08
69,SimDriver_01,1,0,0,0,0,0,0,0,39.0,1909,100,44.1,0,30.0,0,Car,0.1,10.0,21.7,357.3,3,527.0,2024-01-08 08:01:09
70,SimDriver_01,1,0,0,0,0,0,0,0,39.2,1909,100,44.1,0,30.0,0,Car,0.2,10.0,21.7,358.9,3,539.2,2024-01-08 08:01:10
71,SimDriver_01,1,0,0,0,0,0,0,0,39.5,1909,100,44.1,0,30.0,0,Car,1.9,10.0,21.7,360.5,3,551.5,2024-01-08 08:01:11
72,SimDriver_01,1,0,0,0,0,0,0,0,39.7,1910,100,44.1,0,30.0,0,Car,0.3,10.0,21.8,362.0,3,563.7,2024-01-08 08:01:12
73,SimDriver_01,1,0,0,0,0,0,0,0,40.0,1910,100,44.1,0,30.0,0,Car,1.7,10.0,21.8,363.6,3,576.0,2024-01-08 08:01:13
74,SimDriver_01,1,0,0,0,0,0,0,0,40.2,1911,100,44.1,0,30.0,0,Car,2.7,10.0,21.8,365.1,3,588.2,2024-01-08 08:01:14
75,SimDriver_01,1,0,0,0,0,0,0,0,40.4,1912,100,44.1,0,30.0,0,Car,1.8,10.0,21.8,366.6,3,600.5,2024-01-08 08:01:15
76,SimDriver_01,1,0,0,0,0,0,0,0,40.7,1890,100,43.6,0,30.0,0,Car,0.0,10.0,21.9,368.1,3,612.6,2024-01-08 08:01:16
77,SimDriver_01,1,0,0,0,0,0,0,0,40.9,1868,100,43.1,0,30.0,0,Car,0.0,10.0,21.9,369.5,3,624.6,2024-01-08 08:01:17
78,SimDriver_01,1,0,0,0,0,0,0,0,41.2,1869,100,43.1,0,30.0,0,Car,1.0,10.0,22.0,371.0,3,636.6,2024-01-08 08:01:18
79,SimDriver_01,1,0,0,0,0,0,0,0,41.4,1869,100,43.1,0,30.0,0,Car,0.6,10.0,22.0,372.4,3,648.5,2024-01-08 08:01:19
80,SimDriver_01,1,0,0,0,0,0,0,0,41.6,1847,100,42.6,0,30.0,0,Car,0.0,10.0,22.0,373.8,3,660.4,2024-01-08 08:01:20
81,SimDriver_01,1,0,0,0,0,0,0,0,41.9,1825,100,42.1,0,30.0,0,Car,0.0,10.0,22.1,375.2,3,672.1,2024-01-08 08:01:21
82,SimDriver_01,1,0,0,0,0,0,0,0,42.1,1804,100,41.6,0,30.0,0,Car,0.0,10.0,22.1,376.5,3,683.7,2024-01-08 08:01:22
83,SimDriver_01,1,0,0,0,0,0,0,0,42.3,1804,100,41.7,0,30.0,0,Car,1.2,10.0,22.1,377.8,3,695.2,2024-01-08 08:01:23
84,SimDriver_01,1,0,0,0,0,0,0,0,42.6,1804,100,41.7,0,30.0,0,Car,0.1,10.0,22.2,379.2,3,706.8,2024-01-08 08:01:24
85,SimDriver_01,1,0,0,0,0,0,0,0,42.8,1783,100,41.2,0,30.0,0,Car,0.0,10.0,22.2,380.5,3,718.2,2024-01-08 08:01:25
86,SimDriver_01,1,0,0,0,0,0,0,0,43.0,1761,100,40.7,0,30.0,0,Car,0.0,10.0,22.3,381.7,3,729.5,2024-01-08 08:01:26
87,SimDriver_01,1,0,0,0,0,0,0,0,43.2,1739,100,40.2,0,30.0,0,Car,0.0,10.0,22.3,383.0,3,740.7,2024-01-08 08:01:27
88,SimDriver_01,1,0,0,0,0,0,0,0,43.5,1718,100,39.7,0,30.0,0,Car,0.0,10.0,22.4,384.2,3,751.7,2024-01-08 08:01:28
89,SimDriver_01,1,0,0,0,0,0,0,0,43.7,1718,100,39.7,0,30.0,0,Car,1.6,10.0,22.4,385.4,3,762.7,2024-01-08 08:01:29
90,SimDriver_01,1,0,0,0,0,0,0,0,43.9,1719,100,39.7,0,30.0,0,Car,2.2,10.0,22.4,386.6,3,773.7,2024-01-08 08:01:30
91,SimDriver_01,1,0,0,0,0,0,0,0,44.1,1719,100,39.7,0,30.0,0,Car,1.3,10.0,22.4,387.8,3,784.8,2024-01-08 08:01:31
92,SimDriver_01,1,0,0,0,0,0,0,0,44.3,1720,100,39.7,0,30.0,0,Car,2.2,10.0,22.4,389.0,3,795.8,2024-01-08 08:01:32
93,SimDriver_01,1,0,0,0,0,0,0,0,44.6,1722,100,39.7,0,31.3,0,Car,4.1,10.4,22.5,390.2,3,806.8,2024-01-08 08:01:33
94,SimDriver_01,1,0,0,0,0,0,0,0,44.8,1722,100,39.8,0,30.0,0,Car,2.3,10.0,22.5,391.4,3,817.9,2024-01-08 08:01:34
95,SimDriver_01,1,0,0,0,0,0,0,0,45.0,1723,100,39.8,0,30.0,0,Car,2.5,10.0,22.5,392.5,3,828.9,2024-01-08 08:01:35
96,SimDriver_01,1,0,0,0,0,0,0,0,45.2,1725,100,39.8,0,30.0,0,Car,3.7,10.0,22.5,393.6,3,840.0,2024-01-08 08:01:36
97,SimDriver_01,1,0,0,0,0,0,0,0,45.5,1726,100,39.8,0,30.0,0,Car,4.3,10.0,22.6,394.8,3,851.1,2024-01-08 08:01:37
98,SimDriver_01,1,0,0,0,0,0,0,0,45.7,1728,100,39.9,0,30.0,0,Car,5.2,10.0,22.6,395.9,3,862.1,2024-01-08 08:01:38
99,SimDriver_01,1,0,0,0,0,0,0,0,45.9,1730,100,39.9,0,30.0,0,Car,6.7,10.0,22.6,397.0,3,873.2,2024-01-08 08:01:39
100,SimDriver_01,1,0,0,0,0,0,0,0,46.1,1733,100,40.0,0,30.0,0,Car,8.4,10.0,22.6,398.1,3,884.4,2024-01-08 08:01:40
101,SimDriver_01,1,0,0,0,0,0,0,0,46.4,1736,100,40.1,0,31.3,0,Car,9.0,10.4,22.6,399.2,3,895.5,2024-01-08 08:01:41
102,SimDriver_01,1,0,0,0,0,0,0,0,46.6,1739,100,40.2,0,32.1,0,Car,9.2,10.7,22.6,400.3,3,906.6,2024-01-08 08:01:42
103,SimDriver_01,1,0,0,0,0,0,0,0,46.8,1743,100,40.2,0,45.4,0,Car,9.3,15.1,22.7,401.5,3,917.8,2024-01-08 08:01:43
104,SimDriver_01,1,0,0,0,0,0,0,0,47.0,1746,100,40.3,0,40.5,0,Car,10.4,13.5,22.7,402.6,3,929.0,2024-01-08 08:01:44
105,SimDriver_01,1,0,0,0,0,0,0,0,47.2,1749,100,40.4,0,38.9,0,Car,9.1,13.0,22.7,403.7,3,940.2,2024-01-08 08:01:45
106,SimDriver_01,1,0,0,0,0,0,0,0,47.5,1752,100,40.4,0,33.0,0,Car,7.8,11.0,22.7,404.7,3,951.5,2024-01-08 08:01:46
107,SimDriver_01,1,0,0,0,0,0,0,0,47.7,1754,100,40.5,0,30.0,0,Car,6.7,10.0,22.7,405.8,3,962.7,2024-01-08 08:01:47
108,SimDriver_01,1,0,0,0,0,0,0,0,47.9,1757,100,40.6,0,30.0,0,Car,7.0,10.0,22.8,406.8,3,974.0,2024-01-08 08:01:48
109,SimDriver_01,1,0,0,0,0,0,0,0,48.2,1759,100,40.6,0,30.0,0,Car,6.8,10.0,22.8,407.8,3,985.3,2024-01-08 08:01:49
110,SimDriver_01,1,0,0,0,0,0,0,0,48.4,1761,100,40.7,0,33.8,0,Car,4.8,11.3,22.8,408.8,3,996.6,2024-01-08 08:01:50
111,SimDriver_01,1,0,0,0,0,0,0,0,48.6,1763,100,40.7,0,30.0,0,Car,6.3,10.0,22.8,409.8,3,1007.9,2024-01-08 08:01:51
112,SimDriver_01,1,0,0,0,0,0,0,0,48.8,1765,100,40.7,0,30.0,0,Car,5.4,10.0,22.8,410.8,3,1019.2,2024-01-08 08:01:52
113,SimDriver_01,1,0,0,0,0,0,0,0,49.1,1767,100,40.8,0,30.0,0,Car,5.8,10.0,22.9,411.8,3,1030.5,2024-01-08 08:01:53
114,SimDriver_01,1,0,0,0,0,0,0,0,49.3,1769,100,40.8,0,38.1,0,Car,5.5,12.7,22.9,412.8,3,1041.9,2024-01-08 08:01:54
115,SimDriver_01,1,0,0,0,0,0,0,0,49.5,1771,100,40.9,0,34.9,0,Car,6.6,11.6,22.9,413.8,3,1053.2,2024-01-08 08:01:55
116,SimDriver_01,1,0,0,0,0,0,0,0,49.7,1774,100,41.0,0,36.0,0,Car,8.4,12.0,22.9,414.8,3,1064.6,2024-01-08 08:01:56
117,SimDriver_01,1,0,0,0,0,0,0,0,50.0,1776,100,41.0,0,36.7,0,Car,6.4,12.2,22.9,415.8,3,1076.0,2024-01-08 08:01:57
118,SimDriver_01,1,0,0,0,0,0,0,0,50.2,1778,100,41.1,0,38.4,0,Car,6.8,12.8,23.0,416.8,3,1087.4,2024-01-08 08:01:58
119,SimDriver_01,1,0,0,0,0,0,0,0,50.4,1780,100,41.1,0,30.0,0,Car,4.9,10.0,23.0,417.7,3,1098.8,2024-01-08 08:01:59
120,SimDriver_01,1,0,0,0,0,0,0,0,50.6,1758,100,40.6,0,30.0,0,Car,0.0,10.0,23.0,418.6,3,1110.1,2024-01-08 08:02:00
121,SimDriver_01,1,0,0,0,0,0,0,0,50.9,1737,100,40.1,0,30.0,0,Car,0.0,10.0,23.1,419.5,3,1121.2,2024-01-08 08:02:01
122,SimDriver_01,1,0,0,0,0,0,0,0,51.1,1715,100,39.6,0,30.0,0,Car,0.0,10.0,23.1,420.3,3,1132.2,2024-01-08 08:02:02
123,SimDriver_01,1,0,0,0,0,0,0,0,51.3,1693,100,39.1,0,30.0,0,Car,0.0,10.0,23.2,421.2,3,1143.1,2024-01-08 08:02:03
124,SimDriver_01,1,0,0,0,0,0,0,0,51.5,1672,100,38.6,0,30.0,0,Car,0.0,10.0,23.2,422.0,3,1153.8,2024-01-08 08:02:04
125,SimDriver_01,1,0,0,0,0,0,0,0,51.7,1650,100,38.1,0,30.0,0,Car,0.0,10.0,23.3,422.8,3,1164.4,2024-01-08 08:02:05
126,SimDriver_01,1,0,0,0,0,0,0,0,52.0,1628,100,37.6,0,30.0,0,Car,0.0,10.0,23.3,423.6,3,1174.8,2024-01-08 08:02:06
127,SimDriver_01,1,0,0,0,0,0,0,0,52.2,1607,100,37.1,0,30.0,0,Car,0.0,10.0,23.4,424.4,3,1185.1,2024-01-08 08:02:07
128,SimDriver_01,1,0,0,0,0,0,0,0,52.4,1585,100,36.6,0,30.0,0,Car,0.0,10.0,23.4,425.1,3,1195.3,2024-01-08 08:02:08
129,SimDriver_01,1,0,0,0,0,0,0,0,52.6,1563,100,36.1,0,30.0,0,Car,0.0,10.0,23.5,425.8,3,1205.3,2024-01-08 08:02:09
130,SimDriver_01,1,0,0,0,0,0,0,0,52.8,1542,100,35.6,0,30.0,0,Car,0.0,10.0,23.5,426.6,3,1215.2,2024-01-08 08:02:10
131,SimDriver_01,1,0,0,0,0,0,0,0,53.0,1520,100,35.1,0,30.0,0,Car,0.0,10.0,23.5,427.2,3,1225.0,2024-01-08 08:02:11
132,SimDriver_01,1,0,0,0,0,0,0,0,53.2,1498,100,34.6,0,30.0,0,Car,0.0,10.0,23.6,427.9,3,1234.6,2024-01-08 08:02:12
133,SimDriver_01,1,0,0,0,0,0,0,0,53.4,1477,100,34.1,0,30.0,0,Car,0.0,10.0,23.6,428.6,3,1244.1,2024-01-08 08:02:13
134,SimDriver_01,1,0,0,0,0,0,0,0,53.6,1455,100,33.6,0,30.0,0,Car,0.0,10.0,23.7,429.2,3,1253.4,2024-01-08 08:02:14
135,SimDriver_01,1,0,0,0,0,0,0,0,53.8,1433,100,33.1,0,30.0,0,Car,0.0,10.0,23.7,429.9,3,1262.6,2024-01-08 08:02:15
136,SimDriver_01,1,0,0,0,0,0,0,0,54.0,1412,100,32.6,0,30.0,0,Car,0.0,10.0,23.8,430.5,3,1271.6,2024-01-08 08:02:16
137,SimDriver_01,1,0,0,0,0,0,0,0,54.2,1390,100,32.1,0,30.0,0,Car,0.0,10.0,23.8,431.1,3,1280.5,2024-01-08 08:02:17
138,SimDriver_01,1,0,0,0,0,0,0,0,54.3,1368,100,31.6,0,30.0,0,Car,0.0,10.0,23.9,431.6,3,1289.3,2024-01-08 08:02:18
139,SimDriver_01,1,0,0,0,0,0,0,0,54.5,1347,100,31.1,0,30.0,0,Car,0.0,10.0,23.9,432.2,3,1298.0,2024-01-08 08:02:19
140,SimDriver_01,1,0,0,0,0,0,0,0,54.7,1325,100,30.6,0,30.0,0,Car,0.0,10.0,23.9,432.7,3,1306.5,2024-01-08 08:02:20
141,SimDriver_01,1,0,0,0,0,0,0,0,54.9,1304,100,30.1,0,30.0,0,Car,0.0,10.0,24.0,433.2,3,1314.8,2024-01-08 08:02:21
142,SimDriver_01,1,0,0,0,0,0,0,0,55.1,1831,100,29.6,0,30.0,0,Car,0.0,10.0,24.0,434.0,2,1323.0,2024-01-08 08:02:22
143,SimDriver_01,1,0,0,0,0,0,0,0,55.4,1800,100,29.1,0,30.0,0,Car,0.0,10.0,24.1,434.8,2,1331.1,2024-01-08 08:02:23
144,SimDriver_01,1,0,0,0,0,0,0,0,55.6,1770,100,28.6,0,30.0,0,Car,0.0,10.0,24.1,435.5,2,1339.1,2024-01-08 08:02:24
145,SimDriver_01,1,0,0,0,0,0,0,0,55.8,1739,100,28.1,0,30.0,0,Car,0.0,10.0,24.2,436.2,2,1346.9,2024-01-08 08:02:25
146,SimDriver_01,1,0,0,0,0,0,0,0,56.0,1708,100,27.6,0,30.0,0,Car,0.0,10.0,24.2,436.9,2,1354.5,2024-01-08 08:02:26
147,SimDriver_01,1,0,0,0,0,0,0,0,56.2,1677,100,27.1,0,30.0,0,Car,0.0,10.0,24.3,437.6,2,1362.1,2024-01-08 08:02:27
148,SimDriver_01,1,0,0,0,0,0,0,0,56.5,1646,100,26.6,0,30.0,0,Car,0.0,10.0,24.3,438.3,2,1369.5,2024-01-08 08:02:28
149,SimDriver_01,1,0,0,0,0,0,0,0,56.7,1615,100,26.1,0,30.0,0,Car,0.0,10.0,24.4,438.9,2,1376.7,2024-01-08 08:02:29
150,SimDriver_01,1,0,0,0,0,0,0,0,56.9,1584,100,25.6,0,30.0,0,Car,0.0,10.0,24.4,439.5,2,1383.8,2024-01-08 08:02:30
151,SimDriver_01,1,0,0,0,0,0,0,0,57.1,1553,100,25.1,0,30.0,0,Car,0.0,10.0,24.5,440.1,2,1390.8,2024-01-08 08:02:31
152,SimDriver_01,1,0,0,0,0,0,0,0,57.3,1522,100,24.6,0,30.0,0,Car,0.0,10.0,24.5,440.6,2,1397.6,2024-01-08 08:02:32
153,SimDriver_01,1,0,0,0,0,0,0,0,57.5,1491,100,24.1,0,30.0,0,Car,0.0,10.0,24.5,441.2,2,1404.3,2024-01-08 08:02:33
154,SimDriver_01,1,0,0,0,0,0,0,0,57.7,1460,100,23.6,0,30.0,0,Car,0.0,10.0,24.6,441.7,2,1410.9,2024-01-08 08:02:34
155,SimDriver_01,1,0,0,0,0,0,0,0,57.9,1429,100,23.1,0,30.0,0,Car,0.0,10.0,24.6,442.2,2,1417.3,2024-01-08 08:02:35
156,SimDriver_01,1,0,0,0,0,0,0,0,58.1,1398,100,22.6,0,30.0,0,Car,0.0,10.0,24.7,442.7,2,1423.6,2024-01-08 08:02:36
157,SimDriver_01,1,0,0,0,0,0,0,0,58.3,1367,100,22.1,0,30.0,0,Car,0.0,10.0,24.7,443.1,2,1429.7,2024-01-08 08:02:37
158,SimDriver_01,1,0,0,0,0,0,0,0,58.4,1336,100,21.6,0,30.0,0,Car,0.0,10.0,24.8,443.6,2,1435.7,2024-01-08 08:02:38
