Time_1s,Driver_ID,LapID,GPS Longitude,GPS Latitude,GPS Bearing,Accelerometer (Total),Accelerometer (X),Accelerometer (Y),Accelerometer (Z),Coolant,RPM,Altitude(GPS),OBD Speed,kff1298,Torque,F_M,AuthorisedClass,Throttle_Position,Engine_Load,Intake_Air_Temp,Catalyst_Temperature,Gear,Trip_Distance_m,Timestamp
93,SimDriver_01,1,0,0,0,0,0,0,0,44.5,1789,100,72.3,0,251.8,0,Car,100.0,83.9,20.8,434.7,5,976.8,2024-03-25 08:01:33
94,SimDriver_01,1,0,0,0,0,0,0,0,44.8,1805,100,72.9,0,271.6,0,Car,100.0,90.5,20.8,437.1,5,997.0,2024-03-25 08:01:34
95,SimDriver_01,1,0,0,0,0,0,0,0,45.0,1821,100,73.6,0,260.9,0,Car,100.0,87.0,20.8,439.4,5,1017.5,2024-03-25 08:01:35
96,SimDriver_01,1,0,0,0,0,0,0,0,45.2,1837,100,74.2,0,257.3,0,Car,100.0,85.8,20.8,441.6,5,1038.1,2024-03-25 08:01:36
97,SimDriver_01,1,0,0,0,0,0,0,0,45.5,1852,100,74.8,0,249.6,0,Car,100.0,83.2,20.8,443.8,5,1058.9,2024-03-25 08:01:37
98,SimDriver_01,1,0,0,0,0,0,0,0,45.7,1868,100,75.5,0,272.7,0,Car,100.0,90.9,20.8,446.1,5,1079.8,2024-03-25 08:01:38
99,SimDriver_01,1,0,0,0,0,0,0,0,45.9,1883,100,76.1,0,256.7,0,Car,100.0,85.6,20.8,448.3,5,1101.0,2024-03-25 08:01:39
100,SimDriver_01,1,0,0,0,0,0,0,0,46.2,1898,100,76.7,0,253.5,0,Car,100.0,84.5,20.8,450.5,5,1122.3,2024-03-25 08:01:40
101,SimDriver_01,1,0,0,0,0,0,0,0,46.4,1914,100,77.3,0,248.4,0,Car,100.0,82.8,20.8,452.6,5,1143.7,2024-03-25 08:01:41
102,SimDriver_01,1,0,0,0,0,0,0,0,46.7,1929,100,77.9,0,252.3,0,Car,100.0,84.1,20.8,454.7,5,1165.4,2024-03-25 08:01:42
103,SimDriver_01,1,0,0,0,0,0,0,0,46.9,1944,100,78.5,0,254.9,0,Car,100.0,85.0,20.8,456.8,5,1187.2,2024-03-25 08:01:43
104,SimDriver_01,1,0,0,0,0,0,0,0,47.2,1959,100,79.1,0,259.6,0,Car,100.0,86.5,20.8,459.0,5,1209.2,2024-03-25 08:01:44
105,SimDriver_01,1,0,0,0,0,0,0,0,47.4,1974,100,79.8,0,257.1,0,Car,100.0,85.7,20.8,461.1,5,1231.3,2024-03-25 08:01:45
106,SimDriver_01,1,0,0,0,0,0,0,0,47.6,1989,100,80.4,0,252.1,0,Car,100.0,84.0,20.7,463.1,5,1253.7,2024-03-25 08:01:46
107,SimDriver_01,1,0,0,0,0,0,0,0,47.9,2004,100,81.0,0,276.8,0,Car,100.0,92.3,20.7,465.4,5,1276.2,2024-03-25 08:01:47
108,SimDriver_01,1,0,0,0,0,0,0,0,48.2,2018,100,81.5,0,261.4,0,Car,100.0,87.1,20.7,467.5,5,1298.8,2024-03-25 08:01:48
109,SimDriver_01,1,0,0,0,0,0,0,0,48.4,2033,100,82.1,0,266.0,0,Car,100.0,88.7,20.7,469.6,5,1321.6,2024-03-25 08:01:49
110,SimDriver_01,1,0,0,0,0,0,0,0,48.7,2048,100,82.7,0,276.2,0,Car,100.0,92.1,20.7,471.7,5,1344.6,2024-03-25 08:01:50
111,SimDriver_01,1,0,0,0,0,0,0,0,48.9,2062,100,83.3,0,266.2,0,Car,100.0,88.7,20.7,473.8,5,1367.7,2024-03-25 08:01:51
112,SimDriver_01,1,0,0,0,0,0,0,0,49.2,2077,100,83.9,0,267.3,0,Car,100.0,89.1,20.7,475.9,5,1391.0,2024-03-25 08:01:52
113,SimDriver_01,1,0,0,0,0,0,0,0,49.4,2091,100,84.5,0,253.2,0,Car,98.3,84.4,20.7,477.9,5,1414.5,2024-03-25 08:01:53
114,SimDriver_01,1,0,0,0,0,0,0,0,49.7,2104,100,85.0,0,247.6,0,Car,96.4,82.5,20.7,479.8,5,1438.1,2024-03-25 08:01:54
115,SimDriver_01,1,0,0,0,0,0,0,0,50.0,2118,100,85.6,0,253.2,0,Car,96.4,84.4,20.7,481.8,5,1461.9,2024-03-25 08:01:55
116,SimDriver_01,1,0,0,0,0,0,0,0,50.2,2132,100,86.1,0,264.4,0,Car,97.6,88.1,20.7,483.8,5,1485.8,2024-03-25 08:01:56
117,SimDriver_01,1,0,0,0,0,0,0,0,50.5,2146,100,86.7,0,251.7,0,Car,97.4,83.9,20.7,485.7,5,1509.9,2024-03-25 08:01:57
118,SimDriver_01,1,0,0,0,0,0,0,0,50.7,2160,100,87.2,0,274.8,0,Car,98.2,91.6,20.7,487.7,5,1534.1,2024-03-25 08:01:58
119,SimDriver_01,1,0,0,0,0,0,0,0,51.0,2173,100,87.8,0,266.9,0,Car,99.1,89.0,20.7,489.7,5,1558.5,2024-03-25 08:01:59
120,SimDriver_01,1,0,0,0,0,0,0,0,51.3,2161,100,87.3,0,30.0,0,Car,0.0,10.0,20.8,490.1,5,1582.8,2024-03-25 08:02:00
121,SimDriver_01,1,0,0,0,0,0,0,0,51.5,2149,100,86.8,0,40.2,0,Car,0.0,13.4,20.8,490.6,5,1606.9,2024-03-25 08:02:01
122,SimDriver_01,1,0,0,0,0,0,0,0,51.8,2136,100,86.3,0,30.0,0,Car,0.0,10.0,20.9,490.9,5,1630.9,2024-03-25 08:02:02
123,SimDriver_01,1,0,0,0,0,0,0,0,52.1,2124,100,85.8,0,30.0,0,Car,0.0,10.0,20.9,491.3,5,1654.7,2024-03-25 08:02:03
124,SimDriver_01,1,0,0,0,0,0,0,0,52.3,2111,100,85.3,0,30.0,0,Car,0.0,10.0,21.0,491.6,5,1678.4,2024-03-25 08:02:04
125,SimDriver_01,1,0,0,0,0,0,0,0,52.6,2099,100,84.8,0,30.0,0,Car,0.0,10.0,21.0,491.9,5,1702.0,2024-03-25 08:02:05
126,SimDriver_01,1,0,0,0,0,0,0,0,52.9,2087,100,84.3,0,30.0,0,Car,0.0,10.0,21.1,492.3,5,1725.4,2024-03-25 08:02:06
127,SimDriver_01,1,0,0,0,0,0,0,0,53.1,2074,100,83.8,0,33.8,0,Car,0.0,11.3,21.1,492.6,5,1748.7,2024-03-25 08:02:07
128,SimDriver_01,1,0,0,0,0,0,0,0,53.4,2062,100,83.3,0,30.0,0,Car,0.0,10.0,21.2,492.9,5,1771.8,2024-03-25 08:02:08
129,SimDriver_01,1,0,0,0,0,0,0,0,53.6,2050,100,82.8,0,30.0,0,Car,0.0,10.0,21.2,493.2,5,1794.8,2024-03-25 08:02:09
130,SimDriver_01,1,0,0,0,0,0,0,0,53.9,2037,100,82.3,0,37.4,0,Car,0.0,12.5,21.3,493.5,5,1817.7,2024-03-25 08:02:10
131,SimDriver_01,1,0,0,0,0,0,0,0,54.1,2025,100,81.8,0,30.0,0,Car,0.0,10.0,21.3,493.8,5,1840.4,2024-03-25 08:02:11
132,SimDriver_01,1,0,0,0,0,0,0,0,54.4,2012,100,81.3,0,31.9,0,Car,0.0,10.6,21.4,494.1,5,1863.0,2024-03-25 08:02:12
133,SimDriver_01,1,0,0,0,0,0,0,0,54.6,2000,100,80.8,0,30.0,0,Car,0.0,10.0,21.4,494.4,5,1885.4,2024-03-25 08:02:13
134,SimDriver_01,1,0,0,0,0,0,0,0,54.9,1988,100,80.3,0,30.0,0,Car,0.0,10.0,21.5,494.6,5,1907.7,2024-03-25 08:02:14
135,SimDriver_01,1,0,0,0,0,0,0,0,55.1,1975,100,79.8,0,30.5,0,Car,0.0,10.2,21.5,494.9,5,1929.9,2024-03-25 08:02:15
136,SimDriver_01,1,0,0,0,0,0,0,0,55.4,1963,100,79.3,0,30.3,0,Car,0.0,10.1,21.6,495.1,5,1951.9,2024-03-25 08:02:16
137,SimDriver_01,1,0,0,0,0,0,0,0,55.6,1951,100,78.8,0,33.4,0,Car,0.0,11.1,21.6,495.3,5,1973.8,2024-03-25 08:02:17
138,SimDriver_01,1,0,0,0,0,0,0,0,55.9,1938,100,78.3,0,30.0,0,Car,0.0,10.0,21.7,495.6,5,1995.6,2024-03-25 08:02:18
139,SimDriver_01,1,0,0,0,0,0,0,0,56.1,1926,100,77.8,0,30.0,0,Car,0.0,10.0,21.7,495.8,5,2017.2,2024-03-25 08:02:19
140,SimDriver_01,1,0,0,0,0,0,0,0,56.3,1913,100,77.3,0,30.0,0,Car,0.0,10.0,21.8,496.0,5,2038.7,2024-03-25 08:02:20
141,SimDriver_01,1,0,0,0,0,0,0,0,56.6,1901,100,76.8,0,33.0,0,Car,0.0,11.0,21.8,496.2,5,2060.0,2024-03-25 08:02:21
142,SimDriver_01,1,0,0,0,0,0,0,0,56.8,1889,100,76.3,0,32.7,0,Car,0.0,10.9,21.9,496.4,5,2081.2,2024-03-25 08:02:22
143,SimDriver_01,1,0,0,0,0,0,0,0,57.1,1876,100,75.8,0,30.0,0,Car,0.0,10.0,21.9,496.6,5,2102.2,2024-03-25 08:02:23
144,SimDriver_01,1,0,0,0,0,0,0,0,57.3,1864,100,75.3,0,35.7,0,Car,0.0,11.9,22.0,496.8,5,2123.2,2024-03-25 08:02:24
145,SimDriver_01,1,0,0,0,0,0,0,0,57.5,1852,100,74.8,0,30.0,0,Car,0.0,10.0,22.0,496.9,5,2143.9,2024-03-25 08:02:25
146,SimDriver_01,1,0,0,0,0,0,0,0,57.8,1839,100,74.3,0,30.0,0,Car,0.0,10.0,22.1,497.1,5,2164.6,2024-03-25 08:02:26
147,SimDriver_01,1,0,0,0,0,0,0,0,58.0,1827,100,73.8,0,35.7,0,Car,0.0,11.9,22.1,497.2,5,2185.1,2024-03-25 08:02:27
148,SimDriver_01,1,0,0,0,0,0,0,0,58.2,1814,100,73.3,0,32.2,0,Car,0.0,10.7,22.2,497.4,5,2205.5,2024-03-25 08:02:28
149,SimDriver_01,1,0,0,0,0,0,0,0,58.5,1802,100,72.8,0,36.7,0,Car,0.0,12.2,22.2,497.6,5,2225.7,2024-03-25 08:02:29
150,SimDriver_01,1,0,0,0,0,0,0,0,58.7,1790,100,72.3,0,30.0,0,Car,0.0,10.0,22.3,497.7,5,2245.8,2024-03-25 08:02:30
151,SimDriver_01,1,0,0,0,0,0,0,0,58.9,1777,100,71.8,0,30.0,0,Car,0.0,10.0,22.3,497.8,5,2265.7,2024-03-25 08:02:31
152,SimDriver_01,1,0,0,0,0,0,0,0,59.1,1765,100,71.3,0,30.0,0,Car,0.0,10.0,22.3,497.9,5,2285.5,2024-03-25 08:02:32
153,SimDriver_01,1,0,0,0,0,0,0,0,59.4,1752,100,70.8,0,30.0,0,Car,0.0,10.0,22.4,498.0,5,2305.2,2024-03-25 08:02:33
154,SimDriver_01,1,0,0,0,0,0,0,0,59.6,1740,100,70.3,0,30.0,0,Car,0.0,10.0,22.4,498.1,5,2324.7,2024-03-25 08:02:34
155,SimDriver_01,1,0,0,0,0,0,0,0,59.9,2160,100,69.8,0,30.0,0,Car,0.0,10.0,22.5,498.4,4,2344.1,2024-03-25 08:02:35
156,SimDriver_01,1,0,0,0,0,0,0,0,60.1,2144,100,69.3,0,30.0,0,Car,0.0,10.0,22.5,498.7,4,2363.4,2024-03-25 08:02:36
157,SimDriver_01,1,0,0,0,0,0,0,0,60.4,2129,100,68.8,0,30.0,0,Car,0.0,10.0,22.6,499.0,4,2382.5,2024-03-25 08:02:37
158,SimDriver_01,1,0,0,0,0,0,0,0,60.6,2113,100,68.3,0,30.0,0,Car,0.0,10.0,22.6,499.2,4,2401.4,2024-03-25 08:02:38
