Time_1s,Driver_ID,LapID,GPS Longitude,GPS Latitude,GPS Bearing,Accelerometer (Total),Accelerometer (X),Accelerometer (Y),Accelerometer (Z),Coolant,RPM,Altitude(GPS),OBD Speed,kff1298,Torque,F_M,AuthorisedClass,Throttle_Position,Engine_Load,Intake_Air_Temp,Catalyst_Temperature,Gear,Trip_Distance_m,Timestamp
68,SimDriver_01,1,0,0,0,0,0,0,0,37.9,1395,100,32.2,0,30.0,0,Car,0.0,10.0,22.2,333.6,3,458.9,2024-02-05 08:01:08
69,SimDriver_01,1,0,0,0,0,0,0,0,38.1,1373,100,31.7,0,30.0,0,Car,0.0,10.0,22.2,335.2,3,467.7,2024-02-05 08:01:09
70,SimDriver_01,1,0,0,0,0,0,0,0,38.3,1351,100,31.2,0,30.0,0,Car,0.0,10.0,22.3,336.7,3,476.4,2024-02-05 08:01:10
71,SimDriver_01,1,0,0,0,0,0,0,0,38.4,1330,100,30.7,0,30.0,0,Car,0.0,10.0,22.3,338.2,3,484.9,2024-02-05 08:01:11
72,SimDriver_01,1,0,0,0,0,0,0,0,38.6,1308,100,30.2,0,30.0,0,Car,0.0,10.0,22.4,339.7,3,493.3,2024-02-05 08:01:12
73,SimDriver_01,1,0,0,0,0,0,0,0,38.9,1838,100,29.7,0,30.0,0,Car,0.0,10.0,22.4,341.4,2,501.6,2024-02-05 08:01:13
74,SimDriver_01,1,0,0,0,0,0,0,0,39.1,1807,100,29.2,0,30.0,0,Car,0.0,10.0,22.4,343.1,2,509.7,2024-02-05 08:01:14
75,SimDriver_01,1,0,0,0,0,0,0,0,39.3,1776,100,28.7,0,30.0,0,Car,0.0,10.0,22.5,344.8,2,517.7,2024-02-05 08:01:15
76,SimDriver_01,1,0,0,0,0,0,0,0,39.5,1745,100,28.2,0,30.0,0,Car,0.0,10.0,22.5,346.4,2,525.5,2024-02-05 08:01:16
77,SimDriver_01,1,0,0,0,0,0,0,0,39.8,1714,100,27.7,0,30.0,0,Car,0.0,10.0,22.6,348.0,2,533.2,2024-02-05 08:01:17
78,SimDriver_01,1,0,0,0,0,0,0,0,40.0,1683,100,27.2,0,30.0,0,Car,0.0,10.0,22.6,349.5,2,540.8,2024-02-05 08:01:18
79,SimDriver_01,1,0,0,0,0,0,0,0,40.2,1652,100,26.7,0,30.0,0,Car,0.0,10.0,22.7,351.1,2,548.2,2024-02-05 08:01:19
80,SimDriver_01,1,0,0,0,0,0,0,0,40.4,1621,100,26.2,0,30.0,0,Car,0.0,10.0,22.7,352.6,2,555.4,2024-02-05 08:01:20
81,SimDriver_01,1,0,0,0,0,0,0,0,40.6,1590,100,25.7,0,30.0,0,Car,0.0,10.0,22.8,354.0,2,562.6,2024-02-05 08:01:21
82,SimDriver_01,1,0,0,0,0,0,0,0,40.8,1560,100,25.2,0,30.0,0,Car,0.0,10.0,22.8,355.5,2,569.6,2024-02-05 08:01:22
83,SimDriver_01,1,0,0,0,0,0,0,0,41.0,1529,100,24.7,0,30.0,0,Car,0.0,10.0,22.9,356.9,2,576.5,2024-02-05 08:01:23
84,SimDriver_01,1,0,0,0,0,0,0,0,41.2,1498,100,24.2,0,30.0,0,Car,0.0,10.0,22.9,358.3,2,583.2,2024-02-05 08:01:24
85,SimDriver_01,1,0,0,0,0,0,0,0,41.4,1467,100,23.7,0,30.0,0,Car,0.0,10.0,23.0,359.6,2,589.8,2024-02-05 08:01:25
86,SimDriver_01,1,0,0,0,0,0,0,0,41.6,1467,100,23.7,0,30.0,0,Car,1.2,10.0,23.0,361.0,2,596.3,2024-02-05 08:01:26
87,SimDriver_01,1,0,0,0,0,0,0,0,41.8,1468,100,23.7,0,30.0,0,Car,1.6,10.0,23.0,362.3,2,602.9,2024-02-05 08:01:27
88,SimDriver_01,1,0,0,0,0,0,0,0,42.0,1469,100,23.7,0,30.0,0,Car,1.7,10.0,23.0,363.6,2,609.5,2024-02-05 08:01:28
89,SimDriver_01,1,0,0,0,0,0,0,0,42.2,1471,100,23.8,0,30.0,0,Car,3.3,10.0,23.0,364.9,2,616.1,2024-02-05 08:01:29
90,SimDriver_01,1,0,0,0,0,0,0,0,42.4,1473,100,23.8,0,30.0,0,Car,3.3,10.0,23.1,366.2,2,622.8,2024-02-05 08:01:30
91,SimDriver_01,1,0,0,0,0,0,0,0,42.6,1474,100,23.8,0,30.0,0,Car,2.9,10.0,23.1,367.5,2,629.4,2024-02-05 08:01:31
92,SimDriver_01,1,0,0,0,0,0,0,0,42.8,1477,100,23.9,0,30.0,0,Car,4.3,10.0,23.1,368.7,2,636.0,2024-02-05 08:01:32
93,SimDriver_01,1,0,0,0,0,0,0,0,43.0,1478,100,23.9,0,30.0,0,Car,2.4,10.0,23.1,370.0,2,642.6,2024-02-05 08:01:33
94,SimDriver_01,1,0,0,0,0,0,0,0,43.2,1480,100,23.9,0,30.0,0,Car,3.9,10.0,23.1,371.2,2,649.3,2024-02-05 08:01:34
95,SimDriver_01,1,0,0,0,0,0,0,0,43.4,1482,100,24.0,0,30.0,0,Car,3.6,10.0,23.1,372.4,2,655.9,2024-02-05 08:01:35
96,SimDriver_01,1,0,0,0,0,0,0,0,43.6,1484,100,24.0,0,30.0,0,Car,4.3,10.0,23.2,373.7,2,662.6,2024-02-05 08:01:36
97,SimDriver_01,1,0,0,0,0,0,0,0,43.8,1486,100,24.0,0,30.0,0,Car,3.0,10.0,23.2,374.9,2,669.3,2024-02-05 08:01:37
98,SimDriver_01,1,0,0,0,0,0,0,0,44.0,1487,100,24.0,0,30.0,0,Car,1.7,10.0,23.2,376.1,2,675.9,2024-02-05 08:01:38
99,SimDriver_01,1,0,0,0,0,0,0,0,44.2,1488,100,24.1,0,30.0,0,Car,2.6,10.0,23.2,377.3,2,682.6,2024-02-05 08:01:39
100,SimDriver_01,1,0,0,0,0,0,0,0,44.4,1491,100,24.1,0,30.0,0,Car,4.4,10.0,23.2,378.4,2,689.3,2024-02-05 08:01:40
101,SimDriver_01,1,0,0,0,0,0,0,0,44.6,1493,100,24.1,0,30.0,0,Car,3.7,10.0,23.3,379.6,2,696.0,2024-02-05 08:01:41
102,SimDriver_01,1,0,0,0,0,0,0,0,44.8,1495,100,24.2,0,30.0,0,Car,3.6,10.0,23.3,380.7,2,702.7,2024-02-05 08:01:42
103,SimDriver_01,1,0,0,0,0,0,0,0,45.0,1498,100,24.2,0,30.0,0,Car,5.1,10.0,23.3,381.9,2,709.5,2024-02-05 08:01:43
104,SimDriver_01,1,0,0,0,0,0,0,0,45.2,1500,100,24.2,0,30.0,0,Car,5.0,10.0,23.3,383.0,2,716.2,2024-02-05 08:01:44
105,SimDriver_01,1,0,0,0,0,0,0,0,45.4,1503,100,24.3,0,30.0,0,Car,4.8,10.0,23.3,384.1,2,722.9,2024-02-05 08:01:45
106,SimDriver_01,1,0,0,0,0,0,0,0,45.6,1506,100,24.3,0,35.5,0,Car,6.5,11.8,23.3,385.3,2,729.7,2024-02-05 08:01:46
107,SimDriver_01,1,0,0,0,0,0,0,0,45.8,1509,100,24.4,0,30.0,0,Car,5.1,10.0,23.4,386.4,2,736.5,2024-02-05 08:01:47
108,SimDriver_01,1,0,0,0,0,0,0,0,46.0,1513,100,24.4,0,34.5,0,Car,6.5,11.5,23.4,387.5,2,743.3,2024-02-05 08:01:48
109,SimDriver_01,1,0,0,0,0,0,0,0,46.2,1516,100,24.5,0,31.6,0,Car,6.3,10.5,23.4,388.6,2,750.1,2024-02-05 08:01:49
110,SimDriver_01,1,0,0,0,0,0,0,0,46.4,1519,100,24.6,0,34.9,0,Car,6.1,11.6,23.4,389.7,2,756.9,2024-02-05 08:01:50
111,SimDriver_01,1,0,0,0,0,0,0,0,46.6,1524,100,24.6,0,38.3,0,Car,7.9,12.8,23.4,390.8,2,763.7,2024-02-05 08:01:51
112,SimDriver_01,1,0,0,0,0,0,0,0,46.8,1529,100,24.7,0,30.0,0,Car,9.1,10.0,23.4,391.9,2,770.6,2024-02-05 08:01:52
113,SimDriver_01,1,0,0,0,0,0,0,0,47.0,1534,100,24.8,0,43.6,0,Car,10.6,14.5,23.5,393.0,2,777.5,2024-02-05 08:01:53
114,SimDriver_01,1,0,0,0,0,0,0,0,47.2,1539,100,24.9,0,38.0,0,Car,9.3,12.7,23.5,394.1,2,784.4,2024-02-05 08:01:54
115,SimDriver_01,1,0,0,0,0,0,0,0,47.4,1545,100,25.0,0,35.5,0,Car,10.0,11.8,23.5,395.2,2,791.3,2024-02-05 08:01:55
116,SimDriver_01,1,0,0,0,0,0,0,0,47.6,1551,100,25.1,0,40.8,0,Car,10.8,13.6,23.5,396.3,2,798.3,2024-02-05 08:01:56
117,SimDriver_01,1,0,0,0,0,0,0,0,47.8,1557,100,25.2,0,30.0,0,Car,11.5,10.0,23.5,397.3,2,805.3,2024-02-05 08:01:57
118,SimDriver_01,1,0,0,0,0,0,0,0,48.0,1564,100,25.3,0,40.1,0,Car,13.0,13.4,23.5,398.4,2,812.3,2024-02-05 08:01:58
119,SimDriver_01,1,0,0,0,0,0,0,0,48.2,1571,100,25.4,0,30.0,0,Car,12.1,10.0,23.6,399.4,2,819.4,2024-02-05 08:01:59
120,SimDriver_01,1,0,0,0,0,0,0,0,48.4,1540,100,24.9,0,30.0,0,Car,0.0,10.0,23.6,400.4,2,826.3,2024-02-05 08:02:00
121,SimDriver_01,1,0,0,0,0,0,0,0,48.6,1509,100,24.4,0,30.0,0,Car,0.0,10.0,23.6,401.3,2,833.0,2024-02-05 08:02:01
122,SimDriver_01,1,0,0,0,0,0,0,0,48.8,1478,100,23.9,0,30.0,0,Car,0.0,10.0,23.7,402.2,2,839.7,2024-02-05 08:02:02
123,SimDriver_01,1,0,0,0,0,0,0,0,49.0,1447,100,23.4,0,30.0,0,Car,0.0,10.0,23.7,403.1,2,846.2,2024-02-05 08:02:03
124,SimDriver_01,1,0,0,0,0,0,0,0,49.2,1416,100,22.9,0,30.0,0,Car,0.0,10.0,23.8,404.0,2,852.5,2024-02-05 08:02:04
125,SimDriver_01,1,0,0,0,0,0,0,0,49.4,1385,100,22.4,0,30.0,0,Car,0.0,10.0,23.8,404.9,2,858.7,2024-02-05 08:02:05
126,SimDriver_01,1,0,0,0,0,0,0,0,49.6,1354,100,21.9,0,30.0,0,Car,0.0,10.0,23.9,405.7,2,864.8,2024-02-05 08:02:06
127,SimDriver_01,1,0,0,0,0,0,0,0,49.8,1323,100,21.4,0,30.0,0,Car,0.0,10.0,23.9,406.5,2,870.8,2024-02-05 08:02:07
128,SimDriver_01,1,0,0,0,0,0,0,0,50.0,1292,100,20.9,0,30.0,0,Car,0.0,10.0,24.0,407.3,2,876.6,2024-02-05 08:02:08
129,SimDriver_01,1,0,0,0,0,0,0,0,50.1,1261,100,20.4,0,30.0,0,Car,0.0,10.0,24.0,408.0,2,882.2,2024-02-05 08:02:09
130,SimDriver_01,1,0,0,0,0,0,0,0,50.3,1230,100,19.9,0,30.0,0,Car,0.0,10.0,24.0,408.8,2,887.7,2024-02-05 08:02:10
131,SimDriver_01,1,0,0,0,0,0,0,0,50.5,1199,100,19.4,0,30.0,0,Car,0.0,10.0,24.1,409.5,2,893.1,2024-02-05 08:02:11
132,SimDriver_01,1,0,0,0,0,0,0,0,50.7,1168,100,18.9,0,30.0,0,Car,0.0,10.0,24.1,410.2,2,898.4,2024-02-05 08:02:12
133,SimDriver_01,1,0,0,0,0,0,0,0,50.8,1137,100,18.4,0,30.0,0,Car,0.0,10.0,24.2,410.8,2,903.5,2024-02-05 08:02:13
134,SimDriver_01,1,0,0,0,0,0,0,0,51.0,1106,100,17.9,0,30.0,0,Car,0.0,10.0,24.2,411.5,2,908.5,2024-02-05 08:02:14
135,SimDriver_01,1,0,0,0,0,0,0,0,51.1,1075,100,17.4,0,30.0,0,Car,0.0,10.0,24.2,412.1,2,913.3,2024-02-05 08:02:15
136,SimDriver_01,1,0,0,0,0,0,0,0,51.3,1044,100,16.9,0,30.0,0,Car,0.0,10.0,24.3,412.7,2,918.0,2024-02-05 08:02:16
137,SimDriver_01,1,0,0,0,0,0,0,0,51.4,1013,100,16.4,0,30.0,0,Car,0.0,10.0,24.3,413.3,2,922.5,2024-02-05 08:02:17
138,SimDriver_01,1,0,0,0,0,0,0,0,51.6,983,100,15.9,0,30.0,0,Car,0.0,10.0,24.4,413.8,2,926.9,2024-02-05 08:02:18
139,SimDriver_01,1,0,0,0,0,0,0,0,51.7,952,100,15.4,0,30.0,0,Car,0.0,10.0,24.4,414.4,2,931.2,2024-02-05 08:02:19
140,SimDriver_01,1,0,0,0,0,0,0,0,51.9,1611,100,14.9,0,30.0,0,Car,0.0,10.0,24.5,415.2,1,935.3,2024-02-05 08:02:20
141,SimDriver_01,1,0,0,0,0,0,0,0,52.2,1557,100,14.4,0,30.0,0,Car,0.0,10.0,24.5,416.1,1,939.3,2024-02-05 08:02:21
142,SimDriver_01,1,0,0,0,0,0,0,0,52.4,1503,100,13.9,0,30.0,0,Car,0.0,10.0,24.5,416.9,1,943.2,2024-02-05 08:02:22
143,SimDriver_01,1,0,0,0,0,0,0,0,52.5,1449,100,13.4,0,30.0,0,Car,0.0,10.0,24.6,417.6,1,946.9,2024-02-05 08:02:23
144,SimDriver_01,1,0,0,0,0,0,0,0,52.7,1450,100,13.4,0,30.0,0,Car,1.0,10.0,24.6,418.4,1,950.6,2024-02-05 08:02:24
145,SimDriver_01,1,0,0,0,0,0,0,0,52.9,1452,100,13.4,0,30.0,0,Car,2.4,10.0,24.6,419.1,1,954.4,2024-02-05 08:02:25
146,SimDriver_01,1,0,0,0,0,0,0,0,53.1,1457,100,13.5,0,30.0,0,Car,4.3,10.0,24.6,419.8,1,958.1,2024-02-05 08:02:26
147,SimDriver_01,1,0,0,0,0,0,0,0,53.3,1461,100,13.5,0,30.0,0,Car,4.0,10.0,24.7,420.6,1,961.8,2024-02-05 08:02:27
148,SimDriver_01,1,0,0,0,0,0,0,0,53.5,1466,100,13.5,0,30.0,0,Car,5.2,10.0,24.7,421.3,1,965.6,2024-02-05 08:02:28
149,SimDriver_01,1,0,0,0,0,0,0,0,53.7,1472,100,13.6,0,30.0,0,Car,5.9,10.0,24.7,422.0,1,969.4,2024-02-05 08:02:29
150,SimDriver_01,1,0,0,0,0,0,0,0,53.9,1476,100,13.6,0,30.0,0,Car,4.5,10.0,24.7,422.7,1,973.2,2024-02-05 08:02:30
151,SimDriver_01,1,0,0,0,0,0,0,0,54.1,1483,100,13.7,0,30.0,0,Car,6.0,10.0,24.7,423.5,1,977.0,2024-02-05 08:02:31
152,SimDriver_01,1,0,0,0,0,0,0,0,54.3,1490,100,13.8,0,36.6,0,Car,7.8,12.2,24.7,424.2,1,980.8,2024-02-05 08:02:32
153,SimDriver_01,1,0,0,0,0,0,0,0,54.5,1500,100,13.8,0,30.0,0,Car,9.0,10.0,24.8,424.9,1,984.6,2024-02-05 08:02:33
154,SimDriver_01,1,0,0,0,0,0,0,0,54.7,1508,100,13.9,0,38.1,0,Car,8.5,12.7,24.8,425.7,1,988.5,2024-02-05 08:02:34
155,SimDriver_01,1,0,0,0,0,0,0,0,54.9,1518,100,14.0,0,33.0,0,Car,10.0,11.0,24.8,426.4,1,992.4,2024-02-05 08:02:35
156,SimDriver_01,1,0,0,0,0,0,0,0,55.1,1528,100,14.1,0,41.9,0,Car,9.8,14.0,24.8,427.2,1,996.3,2024-02-05 08:02:36
157,SimDriver_01,1,0,0,0,0,0,0,0,55.3,1538,100,14.2,0,42.4,0,Car,10.0,14.1,24.8,428.0,1,1000.3,2024-02-05 08:02:37
158,SimDriver_01,1,0,0,0,0,0,0,0,55.5,1549,100,14.3,0,30.0,0,Car,11.1,10.0,24.8,428.7,1,1004.2,2024-02-05 08:02:38
159,SimDriver_01,1,0,0,0,0,0,0,0,55.7,1560,100,14.4,0,30.0,0,Car,10.4,10.0,24.9,429.4,1,1008.2,2024-02-05 08:02:39
