Time_1s,Driver_ID,LapID,GPS Longitude,GPS Latitude,GPS Bearing,Accelerometer (Total),Accelerometer (X),Accelerometer (Y),Accelerometer (Z),Coolant,RPM,Altitude(GPS),OBD Speed,kff1298,Torque,F_M,AuthorisedClass,Throttle_Position,Engine_Load,Intake_Air_Temp,Catalyst_Temperature,Gear,Trip_Distance_m,Timestamp
11,SimDriver_01,1,0,0,0,0,0,0,0,26.7,800,100,1.9,0,83.5,0,Car,30.0,27.8,22.6,143.0,1,2.5,2024-02-12 08:00:11
12,SimDriver_01,1,0,0,0,0,0,0,0,26.9,800,100,2.3,0,67.7,0,Car,32.5,22.6,22.6,146.4,1,3.1,2024-02-12 08:00:12
13,SimDriver_01,1,0,0,0,0,0,0,0,27.0,800,100,2.6,0,72.1,0,Car,35.0,24.0,22.6,149.8,1,3.9,2024-02-12 08:00:13
14,SimDriver_01,1,0,0,0,0,0,0,0,27.1,800,100,3.0,0,101.1,0,Car,37.5,33.7,22.6,153.4,1,4.7,2024-02-12 08:00:14
15,SimDriver_01,1,0,0,0,0,0,0,0,27.3,800,100,3.4,0,87.9,0,Car,40.0,29.3,22.6,156.9,1,5.6,2024-02-12 08:00:15
16,SimDriver_01,1,0,0,0,0,0,0,0,27.4,800,100,3.8,0,98.9,0,Car,42.5,33.0,22.5,160.3,1,6.7,2024-02-12 08:00:16
17,SimDriver_01,1,0,0,0,0,0,0,0,27.5,800,100,4.2,0,121.0,0,Car,45.0,40.3,22.5,163.9,1,7.9,2024-02-12 08:00:17
18,SimDriver_01,1,0,0,0,0,0,0,0,27.6,800,100,4.7,0,119.7,0,Car,47.5,39.9,22.5,167.5,1,9.2,2024-02-12 08:00:18
19,SimDriver_01,1,0,0,0,0,0,0,0,27.8,800,100,5.2,0,121.1,0,Car,50.0,40.4,22.5,171.0,1,10.6,2024-02-12 08:00:19
20,SimDriver_01,1,0,0,0,0,0,0,0,27.9,800,100,5.7,0,127.0,0,Car,52.5,42.3,22.5,174.6,1,12.2,2024-02-12 08:00:20
21,SimDriver_01,1,0,0,0,0,0,0,0,28.0,800,100,6.2,0,129.0,0,Car,55.0,43.0,22.5,178.1,1,13.9,2024-02-12 08:00:21
22,SimDriver_01,1,0,0,0,0,0,0,0,28.2,800,100,6.8,0,132.7,0,Car,57.5,44.2,22.5,181.6,1,15.8,2024-02-12 08:00:22
23,SimDriver_01,1,0,0,0,0,0,0,0,28.3,800,100,7.4,0,153.1,0,Car,60.0,51.0,22.5,185.2,1,17.9,2024-02-12 08:00:23
24,SimDriver_01,1,0,0,0,0,0,0,0,28.4,863,100,8.0,0,148.5,0,Car,62.5,49.5,22.4,188.8,1,20.1,2024-02-12 08:00:24
25,SimDriver_01,1,0,0,0,0,0,0,0,28.6,930,100,8.6,0,154.6,0,Car,65.0,51.5,22.4,192.4,1,22.5,2024-02-12 08:00:25
26,SimDriver_01,1,0,0,0,0,0,0,0,28.7,1000,100,9.2,0,178.8,0,Car,67.5,59.6,22.4,196.1,1,25.0,2024-02-12 08:00:26
27,SimDriver_01,1,0,0,0,0,0,0,0,28.9,1073,100,9.9,0,180.0,0,Car,70.0,60.0,22.4,199.9,1,27.8,2024-02-12 08:00:27
28,SimDriver_01,1,0,0,0,0,0,0,0,29.1,1147,100,10.6,0,170.3,0,Car,72.5,56.8,22.4,203.6,1,30.7,2024-02-12 08:00:28
29,SimDriver_01,1,0,0,0,0,0,0,0,29.2,1224,100,11.3,0,172.7,0,Car,75.0,57.6,22.4,207.4,1,33.9,2024-02-12 08:00:29
30,SimDriver_01,1,0,0,0,0,0,0,0,29.4,1303,100,12.0,0,178.6,0,Car,77.5,59.5,22.3,211.1,1,37.2,2024-02-12 08:00:30
31,SimDriver_01,1,0,0,0,0,0,0,0,29.6,1385,100,12.8,0,190.9,0,Car,80.0,63.6,22.3,215.0,1,40.8,2024-02-12 08:00:31
32,SimDriver_01,1,0,0,0,0,0,0,0,29.8,1469,100,13.6,0,197.9,0,Car,82.5,66.0,22.3,218.9,1,44.5,2024-02-12 08:00:32
33,SimDriver_01,1,0,0,0,0,0,0,0,30.0,1554,100,14.4,0,222.7,0,Car,85.0,74.2,22.3,223.0,1,48.5,2024-02-12 08:00:33
34,SimDriver_01,1,0,0,0,0,0,0,0,30.1,938,100,15.2,0,219.0,0,Car,87.5,73.0,22.3,226.7,2,52.7,2024-02-12 08:00:34
35,SimDriver_01,1,0,0,0,0,0,0,0,30.3,990,100,16.0,0,211.7,0,Car,90.0,70.6,22.2,230.3,2,57.2,2024-02-12 08:00:35
36,SimDriver_01,1,0,0,0,0,0,0,0,30.4,1042,100,16.9,0,226.8,0,Car,92.5,75.6,22.2,234.0,2,61.9,2024-02-12 08:00:36
37,SimDriver_01,1,0,0,0,0,0,0,0,30.6,1096,100,17.7,0,245.3,0,Car,95.0,81.8,22.2,237.9,2,66.8,2024-02-12 08:00:37
38,SimDriver_01,1,0,0,0,0,0,0,0,30.8,1151,100,18.6,0,248.9,0,Car,97.5,83.0,22.1,241.7,2,71.9,2024-02-12 08:00:38
39,SimDriver_01,1,0,0,0,0,0,0,0,30.9,1207,100,19.5,0,257.0,0,Car,100.0,85.7,22.1,245.6,2,77.4,2024-02-12 08:00:39
40,SimDriver_01,1,0,0,0,0,0,0,0,31.1,1263,100,20.4,0,243.7,0,Car,100.0,81.2,22.1,249.4,2,83.0,2024-02-12 08:00:40
41,SimDriver_01,1,0,0,0,0,0,0,0,31.3,1319,100,21.3,0,244.0,0,Car,100.0,81.3,22.1,253.2,2,89.0,2024-02-12 08:00:41
42,SimDriver_01,1,0,0,0,0,0,0,0,31.5,1374,100,22.2,0,239.9,0,Car,100.0,80.0,22.0,257.0,2,95.1,2024-02-12 08:00:42
43,SimDriver_01,1,0,0,0,0,0,0,0,31.7,1429,100,23.1,0,242.2,0,Car,100.0,80.7,22.0,260.7,2,101.5,2024-02-12 08:00:43
44,SimDriver_01,1,0,0,0,0,0,0,0,31.9,1484,100,24.0,0,250.2,0,Car,100.0,83.4,22.0,264.5,2,108.2,2024-02-12 08:00:44
45,SimDriver_01,1,0,0,0,0,0,0,0,32.1,1538,100,24.9,0,252.4,0,Car,100.0,84.1,22.0,268.3,2,115.1,2024-02-12 08:00:45
46,SimDriver_01,1,0,0,0,0,0,0,0,32.3,1593,100,25.7,0,248.7,0,Car,100.0,82.9,21.9,272.1,2,122.3,2024-02-12 08:00:46
47,SimDriver_01,1,0,0,0,0,0,0,0,32.5,1646,100,26.6,0,262.9,0,Car,100.0,87.6,21.9,276.0,2,129.7,2024-02-12 08:00:47
48,SimDriver_01,1,0,0,0,0,0,0,0,32.7,1700,100,27.5,0,241.7,0,Car,100.0,80.6,21.9,279.7,2,137.3,2024-02-12 08:00:48
49,SimDriver_01,1,0,0,0,0,0,0,0,32.9,1754,100,28.3,0,249.6,0,Car,100.0,83.2,21.9,283.4,2,145.2,2024-02-12 08:00:49
50,SimDriver_01,1,0,0,0,0,0,0,0,33.2,1807,100,29.2,0,260.1,0,Car,100.0,86.7,21.9,287.2,2,153.3,2024-02-12 08:00:50
51,SimDriver_01,1,0,0,0,0,0,0,0,33.4,1302,100,30.1,0,254.1,0,Car,100.0,84.7,21.8,290.7,3,161.6,2024-02-12 08:00:51
52,SimDriver_01,1,0,0,0,0,0,0,0,33.5,1338,100,30.9,0,260.4,0,Car,100.0,86.8,21.8,294.2,3,170.2,2024-02-12 08:00:52
53,SimDriver_01,1,0,0,0,0,0,0,0,33.7,1375,100,31.7,0,246.8,0,Car,100.0,82.3,21.8,297.6,3,179.0,2024-02-12 08:00:53
54,SimDriver_01,1,0,0,0,0,0,0,0,33.9,1411,100,32.6,0,256.4,0,Car,100.0,85.5,21.8,301.0,3,188.1,2024-02-12 08:00:54
55,SimDriver_01,1,0,0,0,0,0,0,0,34.1,1448,100,33.4,0,251.5,0,Car,100.0,83.8,21.7,304.4,3,197.4,2024-02-12 08:00:55
56,SimDriver_01,1,0,0,0,0,0,0,0,34.3,1484,100,34.3,0,242.3,0,Car,100.0,80.8,21.7,307.7,3,206.9,2024-02-12 08:00:56
57,SimDriver_01,1,0,0,0,0,0,0,0,34.5,1520,100,35.1,0,264.2,0,Car,100.0,88.1,21.7,311.2,3,216.6,2024-02-12 08:00:57
58,SimDriver_01,1,0,0,0,0,0,0,0,34.7,1555,100,35.9,0,258.4,0,Car,100.0,86.1,21.7,314.6,3,226.6,2024-02-12 08:00:58
59,SimDriver_01,1,0,0,0,0,0,0,0,34.9,1591,100,36.7,0,263.2,0,Car,100.0,87.7,21.7,318.0,3,236.8,2024-02-12 08:00:59
60,SimDriver_01,1,0,0,0,0,0,0,0,35.1,1626,100,37.5,0,252.8,0,Car,100.0,84.3,21.6,321.3,3,247.2,2024-02-12 08:01:00
61,SimDriver_01,1,0,0,0,0,0,0,0,35.4,1661,100,38.4,0,250.5,0,Car,100.0,83.5,21.6,324.6,3,257.9,2024-02-12 08:01:01
62,SimDriver_01,1,0,0,0,0,0,0,0,35.6,1697,100,39.2,0,256.2,0,Car,100.0,85.4,21.6,327.9,3,268.8,2024-02-12 08:01:02
63,SimDriver_01,1,0,0,0,0,0,0,0,35.8,1731,100,40.0,0,257.5,0,Car,100.0,85.8,21.6,331.2,3,279.9,2024-02-12 08:01:03
64,SimDriver_01,1,0,0,0,0,0,0,0,36.0,1766,100,40.8,0,263.0,0,Car,100.0,87.7,21.6,334.5,3,291.2,2024-02-12 08:01:04
65,SimDriver_01,1,0,0,0,0,0,0,0,36.3,1801,100,41.6,0,263.2,0,Car,100.0,87.7,21.5,337.8,3,302.7,2024-02-12 08:01:05
66,SimDriver_01,1,0,0,0,0,0,0,0,36.5,1835,100,42.4,0,265.6,0,Car,100.0,88.5,21.5,341.1,3,314.5,2024-02-12 08:01:06
67,SimDriver_01,1,0,0,0,0,0,0,0,36.7,1869,100,43.1,0,254.1,0,Car,100.0,84.7,21.5,344.3,3,326.5,2024-02-12 08:01:07
68,SimDriver_01,1,0,0,0,0,0,0,0,37.0,1903,100,43.9,0,243.9,0,Car,100.0,81.3,21.5,347.5,3,338.7,2024-02-12 08:01:08
69,SimDriver_01,1,0,0,0,0,0,0,0,37.2,1937,100,44.7,0,258.3,0,Car,100.0,86.1,21.5,350.7,3,351.1,2024-02-12 08:01:09
70,SimDriver_01,1,0,0,0,0,0,0,0,37.5,1970,100,45.5,0,243.5,0,Car,100.0,81.2,21.5,353.8,3,363.8,2024-02-12 08:01:10
71,SimDriver_01,1,0,0,0,0,0,0,0,37.7,2004,100,46.3,0,253.4,0,Car,100.0,84.5,21.5,357.0,3,376.6,2024-02-12 08:01:11
72,SimDriver_01,1,0,0,0,0,0,0,0,38.0,2037,100,47.0,0,248.4,0,Car,100.0,82.8,21.4,360.1,3,389.7,2024-02-12 08:01:12
73,SimDriver_01,1,0,0,0,0,0,0,0,38.2,2070,100,47.8,0,243.2,0,Car,100.0,81.1,21.4,363.1,3,402.9,2024-02-12 08:01:13
74,SimDriver_01,1,0,0,0,0,0,0,0,38.5,2103,100,48.6,0,264.4,0,Car,100.0,88.1,21.4,366.3,3,416.4,2024-02-12 08:01:14
75,SimDriver_01,1,0,0,0,0,0,0,0,38.7,2136,100,49.3,0,250.4,0,Car,100.0,83.5,21.4,369.4,3,430.1,2024-02-12 08:01:15
76,SimDriver_01,1,0,0,0,0,0,0,0,39.0,1549,100,50.1,0,260.1,0,Car,100.0,86.7,21.4,372.2,4,444.0,2024-02-12 08:01:16
77,SimDriver_01,1,0,0,0,0,0,0,0,39.2,1572,100,50.8,0,244.1,0,Car,100.0,81.4,21.4,374.9,4,458.2,2024-02-12 08:01:17
78,SimDriver_01,1,0,0,0,0,0,0,0,39.4,1595,100,51.6,0,252.1,0,Car,100.0,84.0,21.4,377.6,4,472.5,2024-02-12 08:01:18
79,SimDriver_01,1,0,0,0,0,0,0,0,39.6,1618,100,52.3,0,254.8,0,Car,100.0,84.9,21.3,380.3,4,487.0,2024-02-12 08:01:19
80,SimDriver_01,1,0,0,0,0,0,0,0,39.8,1641,100,53.0,0,241.4,0,Car,100.0,80.5,21.3,383.0,4,501.7,2024-02-12 08:01:20
81,SimDriver_01,1,0,0,0,0,0,0,0,40.0,1664,100,53.8,0,249.5,0,Car,100.0,83.2,21.3,385.6,4,516.7,2024-02-12 08:01:21
82,SimDriver_01,1,0,0,0,0,0,0,0,40.2,1686,100,54.5,0,242.7,0,Car,100.0,80.9,21.3,388.2,4,531.8,2024-02-12 08:01:22
83,SimDriver_01,1,0,0,0,0,0,0,0,40.5,1709,100,55.2,0,258.1,0,Car,100.0,86.0,21.3,390.9,4,547.2,2024-02-12 08:01:23
84,SimDriver_01,1,0,0,0,0,0,0,0,40.7,1731,100,56.0,0,248.2,0,Car,100.0,82.7,21.3,393.5,4,562.7,2024-02-12 08:01:24
85,SimDriver_01,1,0,0,0,0,0,0,0,40.9,1754,100,56.7,0,247.0,0,Car,100.0,82.3,21.3,396.1,4,578.5,2024-02-12 08:01:25
86,SimDriver_01,1,0,0,0,0,0,0,0,41.1,1776,100,57.4,0,265.7,0,Car,100.0,88.6,21.2,398.8,4,594.4,2024-02-12 08:01:26
87,SimDriver_01,1,0,0,0,0,0,0,0,41.4,1798,100,58.1,0,264.9,0,Car,100.0,88.3,21.2,401.5,4,610.5,2024-02-12 08:01:27
88,SimDriver_01,1,0,0,0,0,0,0,0,41.6,1820,100,58.8,0,248.6,0,Car,100.0,82.9,21.2,404.1,4,626.9,2024-02-12 08:01:28
89,SimDriver_01,1,0,0,0,0,0,0,0,41.8,1842,100,59.5,0,265.0,0,Car,100.0,88.3,21.2,406.7,4,643.4,2024-02-12 08:01:29
90,SimDriver_01,1,0,0,0,0,0,0,0,42.1,1863,100,60.2,0,265.7,0,Car,100.0,88.6,21.2,409.3,4,660.2,2024-02-12 08:01:30
91,SimDriver_01,1,0,0,0,0,0,0,0,42.3,1885,100,60.9,0,271.0,0,Car,100.0,90.3,21.2,412.0,4,677.1,2024-02-12 08:01:31
92,SimDriver_01,1,0,0,0,0,0,0,0,42.5,1907,100,61.6,0,244.9,0,Car,100.0,81.6,21.2,414.5,4,694.2,2024-02-12 08:01:32
93,SimDriver_01,1,0,0,0,0,0,0,0,42.8,1928,100,62.3,0,250.4,0,Car,100.0,83.5,21.2,417.0,4,711.5,2024-02-12 08:01:33
94,SimDriver_01,1,0,0,0,0,0,0,0,43.0,1949,100,63.0,0,254.7,0,Car,100.0,84.9,21.2,419.5,4,729.0,2024-02-12 08:01:34
95,SimDriver_01,1,0,0,0,0,0,0,0,43.3,1970,100,63.7,0,270.9,0,Car,100.0,90.3,21.1,422.1,4,746.7,2024-02-12 08:01:35
96,SimDriver_01,1,0,0,0,0,0,0,0,43.5,1992,100,64.4,0,248.7,0,Car,100.0,82.9,21.1,424.5,4,764.6,2024-02-12 08:01:36
97,SimDriver_01,1,0,0,0,0,0,0,0,43.8,2013,100,65.0,0,263.8,0,Car,100.0,87.9,21.1,427.0,4,782.6,2024-02-12 08:01:37
98,SimDriver_01,1,0,0,0,0,0,0,0,44.0,2033,100,65.7,0,266.7,0,Car,100.0,88.9,21.1,429.5,4,800.9,2024-02-12 08:01:38
99,SimDriver_01,1,0,0,0,0,0,0,0,44.3,2054,100,66.4,0,274.8,0,Car,100.0,91.6,21.1,432.1,4,819.3,2024-02-12 08:01:39
100,SimDriver_01,1,0,0,0,0,0,0,0,44.5,2075,100,67.1,0,261.6,0,Car,100.0,87.2,21.1,434.6,4,838.0,2024-02-12 08:01:40
101,SimDriver_01,1,0,0,0,0,0,0,0,44.8,2095,100,67.7,0,271.1,0,Car,100.0,90.4,21.1,437.1,4,856.8,2024-02-12 08:01:41
102,SimDriver_01,1,0,0,0,0,0,0,0,45.1,2116,100,68.4,0,272.6,0,Car,100.0,90.9,21.1,439.6,4,875.8,2024-02-12 08:01:42
103,SimDriver_01,1,0,0,0,0,0,0,0,45.3,2136,100,69.0,0,258.5,0,Car,100.0,86.2,21.1,442.0,4,895.0,2024-02-12 08:01:43
104,SimDriver_01,1,0,0,0,0,0,0,0,45.6,2157,100,69.7,0,260.3,0,Car,100.0,86.8,21.1,444.4,4,914.3,2024-02-12 08:01:44
105,SimDriver_01,1,0,0,0,0,0,0,0,45.8,1741,100,70.4,0,258.4,0,Car,100.0,86.1,21.1,446.5,5,933.9,2024-02-12 08:01:45
106,SimDriver_01,1,0,0,0,0,0,0,0,46.0,1757,100,71.0,0,247.3,0,Car,100.0,82.4,21.1,448.6,5,953.6,2024-02-12 08:01:46
107,SimDriver_01,1,0,0,0,0,0,0,0,46.3,1773,100,71.6,0,248.8,0,Car,100.0,82.9,21.0,450.6,5,973.5,2024-02-12 08:01:47
108,SimDriver_01,1,0,0,0,0,0,0,0,46.5,1789,100,72.3,0,250.7,0,Car,100.0,83.6,21.0,452.7,5,993.6,2024-02-12 08:01:48
109,SimDriver_01,1,0,0,0,0,0,0,0,46.7,1805,100,72.9,0,274.6,0,Car,100.0,91.5,21.0,454.9,5,1013.8,2024-02-12 08:01:49
110,SimDriver_01,1,0,0,0,0,0,0,0,47.0,1821,100,73.6,0,275.8,0,Car,100.0,91.9,21.0,457.1,5,1034.3,2024-02-12 08:01:50
111,SimDriver_01,1,0,0,0,0,0,0,0,47.2,1836,100,74.2,0,257.5,0,Car,100.0,85.8,21.0,459.2,5,1054.9,2024-02-12 08:01:51
112,SimDriver_01,1,0,0,0,0,0,0,0,47.4,1852,100,74.8,0,253.4,0,Car,100.0,84.5,21.0,461.2,5,1075.7,2024-02-12 08:01:52
113,SimDriver_01,1,0,0,0,0,0,0,0,47.7,1867,100,75.4,0,266.5,0,Car,100.0,88.8,21.0,463.3,5,1096.6,2024-02-12 08:01:53
114,SimDriver_01,1,0,0,0,0,0,0,0,47.9,1883,100,76.1,0,257.6,0,Car,100.0,85.9,21.0,465.3,5,1117.7,2024-02-12 08:01:54
115,SimDriver_01,1,0,0,0,0,0,0,0,48.1,1898,100,76.7,0,262.2,0,Car,100.0,87.4,21.0,467.4,5,1139.0,2024-02-12 08:01:55
116,SimDriver_01,1,0,0,0,0,0,0,0,48.4,1913,100,77.3,0,255.3,0,Car,100.0,85.1,21.0,469.3,5,1160.5,2024-02-12 08:01:56
117,SimDriver_01,1,0,0,0,0,0,0,0,48.6,1929,100,77.9,0,255.3,0,Car,100.0,85.1,21.0,471.3,5,1182.2,2024-02-12 08:01:57
118,SimDriver_01,1,0,0,0,0,0,0,0,48.9,1944,100,78.5,0,263.4,0,Car,100.0,87.8,21.0,473.3,5,1204.0,2024-02-12 08:01:58
119,SimDriver_01,1,0,0,0,0,0,0,0,49.1,1959,100,79.1,0,250.3,0,Car,100.0,83.4,21.0,475.2,5,1226.0,2024-02-12 08:01:59
120,SimDriver_01,1,0,0,0,0,0,0,0,49.4,1974,100,79.7,0,274.6,0,Car,100.0,91.5,20.9,477.3,5,1248.1,2024-02-12 08:02:00
121,SimDriver_01,1,0,0,0,0,0,0,0,49.6,1989,100,80.3,0,277.2,0,Car,100.0,92.4,20.9,479.4,5,1270.4,2024-02-12 08:02:01
122,SimDriver_01,1,0,0,0,0,0,0,0,49.9,2003,100,80.9,0,253.8,0,Car,100.0,84.6,20.9,481.3,5,1292.9,2024-02-12 08:02:02
123,SimDriver_01,1,0,0,0,0,0,0,0,50.1,2018,100,81.5,0,255.2,0,Car,100.0,85.1,20.9,483.2,5,1315.6,2024-02-12 08:02:03
124,SimDriver_01,1,0,0,0,0,0,0,0,50.4,2033,100,82.1,0,259.1,0,Car,100.0,86.4,20.9,485.1,5,1338.4,2024-02-12 08:02:04
125,SimDriver_01,1,0,0,0,0,0,0,0,50.6,2047,100,82.7,0,254.1,0,Car,100.0,84.7,20.9,487.0,5,1361.4,2024-02-12 08:02:05
126,SimDriver_01,1,0,0,0,0,0,0,0,50.9,2062,100,83.3,0,260.2,0,Car,100.0,86.7,20.9,488.9,5,1384.5,2024-02-12 08:02:06
127,SimDriver_01,1,0,0,0,0,0,0,0,51.1,2076,100,83.9,0,261.9,0,Car,100.0,87.3,20.9,490.8,5,1407.8,2024-02-12 08:02:07
128,SimDriver_01,1,0,0,0,0,0,0,0,51.4,2091,100,84.5,0,257.9,0,Car,100.0,86.0,20.9,492.6,5,1431.3,2024-02-12 08:02:08
129,SimDriver_01,1,0,0,0,0,0,0,0,51.7,2105,100,85.0,0,251.1,0,Car,100.0,83.7,20.9,494.4,5,1454.9,2024-02-12 08:02:09
130,SimDriver_01,1,0,0,0,0,0,0,0,51.9,2119,100,85.6,0,278.5,0,Car,100.0,92.8,20.9,496.4,5,1478.7,2024-02-12 08:02:10
131,SimDriver_01,1,0,0,0,0,0,0,0,52.2,2133,100,86.2,0,267.8,0,Car,100.0,89.3,20.9,498.3,5,1502.6,2024-02-12 08:02:11
132,SimDriver_01,1,0,0,0,0,0,0,0,52.5,2148,100,86.8,0,273.4,0,Car,100.0,91.1,20.9,500.2,5,1526.7,2024-02-12 08:02:12
133,SimDriver_01,1,0,0,0,0,0,0,0,52.7,2162,100,87.3,0,268.5,0,Car,100.0,89.5,20.9,502.1,5,1551.0,2024-02-12 08:02:13
134,SimDriver_01,1,0,0,0,0,0,0,0,53.0,2176,100,87.9,0,255.3,0,Car,100.0,85.1,20.9,503.8,5,1575.4,2024-02-12 08:02:14
135,SimDriver_01,1,0,0,0,0,0,0,0,53.3,2189,100,88.5,0,278.9,0,Car,100.0,93.0,20.9,505.7,5,1600.0,2024-02-12 08:02:15
136,SimDriver_01,1,0,0,0,0,0,0,0,53.5,2203,100,89.0,0,264.8,0,Car,99.6,88.3,20.9,507.6,5,1624.7,2024-02-12 08:02:16
137,SimDriver_01,1,0,0,0,0,0,0,0,53.8,2217,100,89.6,0,275.0,0,Car,100.0,91.7,20.9,509.4,5,1649.6,2024-02-12 08:02:17
138,SimDriver_01,1,0,0,0,0,0,0,0,54.0,1673,100,90.1,0,257.0,0,Car,100.0,85.7,20.9,510.9,6,1674.6,2024-02-12 08:02:18
139,SimDriver_01,1,0,0,0,0,0,0,0,54.2,1683,100,90.7,0,263.7,0,Car,99.2,87.9,20.9,512.4,6,1699.8,2024-02-12 08:02:19
140,SimDriver_01,1,0,0,0,0,0,0,0,54.5,1693,100,91.2,0,270.9,0,Car,99.9,90.3,20.9,513.9,6,1725.1,2024-02-12 08:02:20
141,SimDriver_01,1,0,0,0,0,0,0,0,54.7,1703,100,91.7,0,267.6,0,Car,98.9,89.2,20.9,515.4,6,1750.6,2024-02-12 08:02:21
142,SimDriver_01,1,0,0,0,0,0,0,0,54.9,1713,100,92.3,0,274.8,0,Car,99.4,91.6,20.9,516.9,6,1776.2,2024-02-12 08:02:22
143,SimDriver_01,1,0,0,0,0,0,0,0,55.1,1723,100,92.8,0,276.3,0,Car,100.0,92.1,20.9,518.5,6,1802.0,2024-02-12 08:02:23
144,SimDriver_01,1,0,0,0,0,0,0,0,55.3,1733,100,93.4,0,266.4,0,Car,99.7,88.8,20.9,519.9,6,1828.0,2024-02-12 08:02:24
145,SimDriver_01,1,0,0,0,0,0,0,0,55.6,1743,100,93.9,0,263.4,0,Car,100.0,87.8,20.9,521.3,6,1854.0,2024-02-12 08:02:25
146,SimDriver_01,1,0,0,0,0,0,0,0,55.8,1753,100,94.4,0,280.1,0,Car,100.0,93.4,20.9,522.9,6,1880.3,2024-02-12 08:02:26
147,SimDriver_01,1,0,0,0,0,0,0,0,56.0,1762,100,94.9,0,256.7,0,Car,98.7,85.6,20.9,524.2,6,1906.6,2024-02-12 08:02:27
148,SimDriver_01,1,0,0,0,0,0,0,0,56.2,1772,100,95.5,0,252.7,0,Car,97.7,84.2,20.9,525.6,6,1933.1,2024-02-12 08:02:28
149,SimDriver_01,1,0,0,0,0,0,0,0,56.5,1781,100,96.0,0,267.6,0,Car,97.8,89.2,20.8,527.0,6,1959.8,2024-02-12 08:02:29
150,SimDriver_01,1,0,0,0,0,0,0,0,56.7,1791,100,96.5,0,277.9,0,Car,98.9,92.6,20.8,528.5,6,1986.6,2024-02-12 08:02:30
151,SimDriver_01,1,0,0,0,0,0,0,0,56.9,1800,100,97.0,0,273.7,0,Car,98.6,91.2,20.8,529.9,6,2013.5,2024-02-12 08:02:31
152,SimDriver_01,1,0,0,0,0,0,0,0,57.2,1810,100,97.5,0,265.9,0,Car,97.1,88.6,20.8,531.3,6,2040.6,2024-02-12 08:02:32
153,SimDriver_01,1,0,0,0,0,0,0,0,57.4,1819,100,98.0,0,262.0,0,Car,97.0,87.3,20.8,532.6,6,2067.8,2024-02-12 08:02:33
154,SimDriver_01,1,0,0,0,0,0,0,0,57.6,1810,100,97.5,0,30.0,0,Car,0.0,10.0,20.9,532.4,6,2094.9,2024-02-12 08:02:34
155,SimDriver_01,1,0,0,0,0,0,0,0,57.9,1800,100,97.0,0,30.0,0,Car,0.0,10.0,20.9,532.2,6,2121.9,2024-02-12 08:02:35
156,SimDriver_01,1,0,0,0,0,0,0,0,58.1,1801,100,97.0,0,35.3,0,Car,1.4,11.8,21.0,532.0,6,2148.8,2024-02-12 08:02:36
157,SimDriver_01,1,0,0,0,0,0,0,0,58.3,1801,100,97.0,0,37.7,0,Car,2.3,12.6,21.0,531.8,6,2175.8,2024-02-12 08:02:37
158,SimDriver_01,1,0,0,0,0,0,0,0,58.5,1801,100,97.0,0,38.5,0,Car,1.8,12.8,21.0,531.7,6,2202.7,2024-02-12 08:02:38
159,SimDriver_01,1,0,0,0,0,0,0,0,58.8,1801,100,97.0,0,42.9,0,Car,0.8,14.3,21.0,531.5,6,2229.7,2024-02-12 08:02:39
