Time_1s,Driver_ID,LapID,GPS Longitude,GPS Latitude,GPS Bearing,Accelerometer (Total),Accelerometer (X),Accelerometer (Y),Accelerometer (Z),Coolant,RPM,Altitude(GPS),OBD Speed,kff1298,Torque,F_M,AuthorisedClass,Throttle_Position,Engine_Load,Intake_Air_Temp,Catalyst_Temperature,Gear,Trip_Distance_m,Timestamp
56,SimDriver_01,1,0,0,0,0,0,0,0,35.7,2004,100,46.3,0,268.6,0,Car,100.0,89.5,21.3,329.6,3,359.7,2024-01-01 08:00:56
57,SimDriver_01,1,0,0,0,0,0,0,0,36.0,2038,100,47.0,0,260.8,0,Car,100.0,86.9,21.2,333.1,3,372.8,2024-01-01 08:00:57
58,SimDriver_01,1,0,0,0,0,0,0,0,36.3,2071,100,47.8,0,249.9,0,Car,100.0,83.3,21.2,336.4,3,386.1,2024-01-01 08:00:58
59,SimDriver_01,1,0,0,0,0,0,0,0,36.5,2104,100,48.6,0,261.5,0,Car,100.0,87.2,21.2,339.9,3,399.6,2024-01-01 08:00:59
60,SimDriver_01,1,0,0,0,0,0,0,0,36.8,2137,100,49.3,0,266.3,0,Car,100.0,88.8,21.2,343.3,3,413.3,2024-01-01 08:01:00
61,SimDriver_01,1,0,0,0,0,0,0,0,37.0,1549,100,50.1,0,257.0,0,Car,100.0,85.7,21.2,346.4,4,427.2,2024-01-01 08:01:01
62,SimDriver_01,1,0,0,0,0,0,0,0,37.2,1572,100,50.8,0,252.8,0,Car,100.0,84.3,21.2,349.4,4,441.3,2024-01-01 08:01:02
63,SimDriver_01,1,0,0,0,0,0,0,0,37.4,1596,100,51.6,0,264.8,0,Car,100.0,88.3,21.2,352.5,4,455.6,2024-01-01 08:01:03
64,SimDriver_01,1,0,0,0,0,0,0,0,37.6,1618,100,52.3,0,259.2,0,Car,100.0,86.4,21.1,355.5,4,470.1,2024-01-01 08:01:04
65,SimDriver_01,1,0,0,0,0,0,0,0,37.8,1641,100,53.1,0,241.7,0,Car,100.0,80.6,21.1,358.3,4,484.9,2024-01-01 08:01:05
66,SimDriver_01,1,0,0,0,0,0,0,0,38.0,1664,100,53.8,0,263.1,0,Car,100.0,87.7,21.1,361.4,4,499.8,2024-01-01 08:01:06
67,SimDriver_01,1,0,0,0,0,0,0,0,38.3,1687,100,54.5,0,257.0,0,Car,100.0,85.7,21.1,364.3,4,515.0,2024-01-01 08:01:07
68,SimDriver_01,1,0,0,0,0,0,0,0,38.5,1709,100,55.2,0,266.3,0,Car,100.0,88.8,21.1,367.3,4,530.3,2024-01-01 08:01:08
69,SimDriver_01,1,0,0,0,0,0,0,0,38.7,1732,100,56.0,0,260.9,0,Car,100.0,87.0,21.1,370.2,4,545.9,2024-01-01 08:01:09
70,SimDriver_01,1,0,0,0,0,0,0,0,38.9,1754,100,56.7,0,265.9,0,Car,100.0,88.6,21.1,373.2,4,561.6,2024-01-01 08:01:10
71,SimDriver_01,1,0,0,0,0,0,0,0,39.2,1776,100,57.4,0,268.1,0,Car,100.0,89.4,21.0,376.1,4,577.6,2024-01-01 08:01:11
72,SimDriver_01,1,0,0,0,0,0,0,0,39.4,1798,100,58.1,0,248.8,0,Car,100.0,82.9,21.0,378.9,4,593.7,2024-01-01 08:01:12
73,SimDriver_01,1,0,0,0,0,0,0,0,39.6,1820,100,58.8,0,244.7,0,Car,100.0,81.6,21.0,381.7,4,610.0,2024-01-01 08:01:13
74,SimDriver_01,1,0,0,0,0,0,0,0,39.9,1842,100,59.5,0,254.9,0,Car,100.0,85.0,21.0,384.5,4,626.6,2024-01-01 08:01:14
75,SimDriver_01,1,0,0,0,0,0,0,0,40.1,1864,100,60.2,0,270.0,0,Car,100.0,90.0,21.0,387.3,4,643.3,2024-01-01 08:01:15
76,SimDriver_01,1,0,0,0,0,0,0,0,40.3,1885,100,60.9,0,257.8,0,Car,100.0,85.9,21.0,390.1,4,660.2,2024-01-01 08:01:16
77,SimDriver_01,1,0,0,0,0,0,0,0,40.6,1907,100,61.6,0,244.6,0,Car,100.0,81.5,21.0,392.8,4,677.4,2024-01-01 08:01:17
78,SimDriver_01,1,0,0,0,0,0,0,0,40.8,1928,100,62.3,0,259.1,0,Car,100.0,86.4,21.0,395.6,4,694.7,2024-01-01 08:01:18
79,SimDriver_01,1,0,0,0,0,0,0,0,41.1,1950,100,63.0,0,258.6,0,Car,100.0,86.2,21.0,398.3,4,712.2,2024-01-01 08:01:19
80,SimDriver_01,1,0,0,0,0,0,0,0,41.3,1971,100,63.7,0,261.9,0,Car,100.0,87.3,20.9,401.1,4,729.9,2024-01-01 08:01:20
81,SimDriver_01,1,0,0,0,0,0,0,0,41.6,1992,100,64.4,0,252.1,0,Car,100.0,84.0,20.9,403.7,4,747.8,2024-01-01 08:01:21
82,SimDriver_01,1,0,0,0,0,0,0,0,41.8,2013,100,65.1,0,271.1,0,Car,100.0,90.4,20.9,406.5,4,765.8,2024-01-01 08:01:22
83,SimDriver_01,1,0,0,0,0,0,0,0,42.1,2034,100,65.7,0,267.9,0,Car,100.0,89.3,20.9,409.3,4,784.1,2024-01-01 08:01:23
84,SimDriver_01,1,0,0,0,0,0,0,0,42.3,2054,100,66.4,0,263.3,0,Car,100.0,87.8,20.9,411.9,4,802.5,2024-01-01 08:01:24
85,SimDriver_01,1,0,0,0,0,0,0,0,42.6,2075,100,67.1,0,271.4,0,Car,100.0,90.5,20.9,414.7,4,821.2,2024-01-01 08:01:25
86,SimDriver_01,1,0,0,0,0,0,0,0,42.8,2096,100,67.7,0,261.0,0,Car,100.0,87.0,20.9,417.3,4,840.0,2024-01-01 08:01:26
87,SimDriver_01,1,0,0,0,0,0,0,0,43.1,2116,100,68.4,0,252.0,0,Car,100.0,84.0,20.9,419.9,4,859.0,2024-01-01 08:01:27
88,SimDriver_01,1,0,0,0,0,0,0,0,43.4,2137,100,69.1,0,257.0,0,Car,100.0,85.7,20.9,422.5,4,878.2,2024-01-01 08:01:28
89,SimDriver_01,1,0,0,0,0,0,0,0,43.6,2157,100,69.7,0,247.5,0,Car,100.0,82.5,20.9,425.0,4,897.5,2024-01-01 08:01:29
90,SimDriver_01,1,0,0,0,0,0,0,0,43.8,1741,100,70.4,0,271.3,0,Car,100.0,90.4,20.9,427.4,5,917.1,2024-01-01 08:01:30
91,SimDriver_01,1,0,0,0,0,0,0,0,44.1,1758,100,71.0,0,275.6,0,Car,100.0,91.9,20.9,429.8,5,936.8,2024-01-01 08:01:31
92,SimDriver_01,1,0,0,0,0,0,0,0,44.3,1773,100,71.7,0,258.6,0,Car,100.0,86.2,20.8,432.1,5,956.7,2024-01-01 08:01:32
93,SimDriver_01,1,0,0,0,0,0,0,0,44.5,1789,100,72.3,0,248.1,0,Car,100.0,82.7,20.8,434.4,5,976.8,2024-01-01 08:01:33
94,SimDriver_01,1,0,0,0,0,0,0,0,44.8,1805,100,72.9,0,266.6,0,Car,100.0,88.9,20.8,436.7,5,997.0,2024-01-01 08:01:34
95,SimDriver_01,1,0,0,0,0,0,0,0,45.0,1821,100,73.6,0,269.6,0,Car,100.0,89.9,20.8,439.1,5,1017.5,2024-01-01 08:01:35
96,SimDriver_01,1,0,0,0,0,0,0,0,45.2,1837,100,74.2,0,271.6,0,Car,100.0,90.5,20.8,441.4,5,1038.1,2024-01-01 08:01:36
97,SimDriver_01,1,0,0,0,0,0,0,0,45.5,1852,100,74.8,0,276.2,0,Car,100.0,92.1,20.8,443.7,5,1058.9,2024-01-01 08:01:37
98,SimDriver_01,1,0,0,0,0,0,0,0,45.7,1868,100,75.5,0,259.9,0,Car,100.0,86.6,20.8,446.0,5,1079.8,2024-01-01 08:01:38
99,SimDriver_01,1,0,0,0,0,0,0,0,45.9,1883,100,76.1,0,273.1,0,Car,100.0,91.0,20.8,448.3,5,1101.0,2024-01-01 08:01:39
100,SimDriver_01,1,0,0,0,0,0,0,0,46.2,1898,100,76.7,0,262.0,0,Car,100.0,87.3,20.8,450.5,5,1122.3,2024-01-01 08:01:40
101,SimDriver_01,1,0,0,0,0,0,0,0,46.4,1914,100,77.3,0,264.6,0,Car,100.0,88.2,20.8,452.7,5,1143.7,2024-01-01 08:01:41
102,SimDriver_01,1,0,0,0,0,0,0,0,46.7,1929,100,77.9,0,261.2,0,Car,100.0,87.1,20.8,454.9,5,1165.4,2024-01-01 08:01:42
103,SimDriver_01,1,0,0,0,0,0,0,0,46.9,1944,100,78.5,0,275.3,0,Car,100.0,91.8,20.8,457.1,5,1187.2,2024-01-01 08:01:43
104,SimDriver_01,1,0,0,0,0,0,0,0,47.2,1959,100,79.1,0,265.2,0,Car,100.0,88.4,20.8,459.3,5,1209.2,2024-01-01 08:01:44
105,SimDriver_01,1,0,0,0,0,0,0,0,47.4,1974,100,79.8,0,262.1,0,Car,100.0,87.4,20.8,461.5,5,1231.3,2024-01-01 08:01:45
106,SimDriver_01,1,0,0,0,0,0,0,0,47.6,1989,100,80.4,0,252.8,0,Car,100.0,84.3,20.7,463.5,5,1253.7,2024-01-01 08:01:46
107,SimDriver_01,1,0,0,0,0,0,0,0,47.9,2004,100,81.0,0,252.8,0,Car,100.0,84.3,20.7,465.6,5,1276.2,2024-01-01 08:01:47
108,SimDriver_01,1,0,0,0,0,0,0,0,48.2,2018,100,81.5,0,272.1,0,Car,100.0,90.7,20.7,467.7,5,1298.8,2024-01-01 08:01:48
109,SimDriver_01,1,0,0,0,0,0,0,0,48.4,2033,100,82.1,0,270.5,0,Car,100.0,90.2,20.7,469.9,5,1321.6,2024-01-01 08:01:49
110,SimDriver_01,1,0,0,0,0,0,0,0,48.7,2048,100,82.7,0,251.9,0,Car,100.0,84.0,20.7,471.9,5,1344.6,2024-01-01 08:01:50
111,SimDriver_01,1,0,0,0,0,0,0,0,48.9,2062,100,83.3,0,265.2,0,Car,100.0,88.4,20.7,474.0,5,1367.7,2024-01-01 08:01:51
112,SimDriver_01,1,0,0,0,0,0,0,0,49.2,2077,100,83.9,0,263.2,0,Car,100.0,87.7,20.7,476.0,5,1391.0,2024-01-01 08:01:52
113,SimDriver_01,1,0,0,0,0,0,0,0,49.4,2091,100,84.5,0,269.9,0,Car,100.0,90.0,20.7,478.1,5,1414.5,2024-01-01 08:01:53
114,SimDriver_01,1,0,0,0,0,0,0,0,49.7,2105,100,85.1,0,257.4,0,Car,100.0,85.8,20.7,480.1,5,1438.1,2024-01-01 08:01:54
115,SimDriver_01,1,0,0,0,0,0,0,0,50.0,2119,100,85.6,0,278.5,0,Car,100.0,92.8,20.7,482.2,5,1461.9,2024-01-01 08:01:55
116,SimDriver_01,1,0,0,0,0,0,0,0,50.2,2134,100,86.2,0,265.1,0,Car,100.0,88.4,20.7,484.2,5,1485.9,2024-01-01 08:01:56
117,SimDriver_01,1,0,0,0,0,0,0,0,50.5,2148,100,86.8,0,259.4,0,Car,100.0,86.5,20.7,486.2,5,1510.0,2024-01-01 08:01:57
118,SimDriver_01,1,0,0,0,0,0,0,0,50.7,2162,100,87.3,0,274.3,0,Car,100.0,91.4,20.7,488.2,5,1534.2,2024-01-01 08:01:58
119,SimDriver_01,1,0,0,0,0,0,0,0,51.0,2176,100,87.9,0,255.6,0,Car,100.0,85.2,20.7,490.1,5,1558.7,2024-01-01 08:01:59
120,SimDriver_01,1,0,0,0,0,0,0,0,51.3,2163,100,87.4,0,30.0,0,Car,0.0,10.0,20.8,490.5,5,1582.9,2024-01-01 08:02:00
121,SimDriver_01,1,0,0,0,0,0,0,0,51.5,2151,100,86.9,0,31.5,0,Car,0.0,10.5,20.8,490.9,5,1607.1,2024-01-01 08:02:01
122,SimDriver_01,1,0,0,0,0,0,0,0,51.8,2139,100,86.4,0,37.1,0,Car,0.0,12.4,20.9,491.3,5,1631.1,2024-01-01 08:02:02
123,SimDriver_01,1,0,0,0,0,0,0,0,52.1,2126,100,85.9,0,33.8,0,Car,0.0,11.3,20.9,491.7,5,1654.9,2024-01-01 08:02:03
124,SimDriver_01,1,0,0,0,0,0,0,0,52.3,2114,100,85.4,0,30.0,0,Car,0.0,10.0,21.0,492.0,5,1678.7,2024-01-01 08:02:04
125,SimDriver_01,1,0,0,0,0,0,0,0,52.6,2101,100,84.9,0,30.0,0,Car,0.0,10.0,21.0,492.4,5,1702.2,2024-01-01 08:02:05
126,SimDriver_01,1,0,0,0,0,0,0,0,52.9,2089,100,84.4,0,30.0,0,Car,0.0,10.0,21.1,492.7,5,1725.7,2024-01-01 08:02:06
127,SimDriver_01,1,0,0,0,0,0,0,0,53.1,2077,100,83.9,0,30.0,0,Car,0.0,10.0,21.1,493.0,5,1749.0,2024-01-01 08:02:07
128,SimDriver_01,1,0,0,0,0,0,0,0,53.4,2064,100,83.4,0,30.6,0,Car,0.0,10.2,21.2,493.3,5,1772.2,2024-01-01 08:02:08
129,SimDriver_01,1,0,0,0,0,0,0,0,53.6,2052,100,82.9,0,30.0,0,Car,0.0,10.0,21.2,493.6,5,1795.2,2024-01-01 08:02:09
130,SimDriver_01,1,0,0,0,0,0,0,0,53.9,2040,100,82.4,0,37.8,0,Car,0.0,12.6,21.3,493.9,5,1818.1,2024-01-01 08:02:10
131,SimDriver_01,1,0,0,0,0,0,0,0,54.1,2027,100,81.9,0,30.6,0,Car,0.0,10.2,21.3,494.2,5,1840.8,2024-01-01 08:02:11
132,SimDriver_01,1,0,0,0,0,0,0,0,54.4,2015,100,81.4,0,30.0,0,Car,0.0,10.0,21.4,494.5,5,1863.4,2024-01-01 08:02:12
133,SimDriver_01,1,0,0,0,0,0,0,0,54.6,2002,100,80.9,0,30.0,0,Car,0.0,10.0,21.4,494.7,5,1885.9,2024-01-01 08:02:13
134,SimDriver_01,1,0,0,0,0,0,0,0,54.9,1990,100,80.4,0,32.7,0,Car,0.0,10.9,21.5,495.0,5,1908.2,2024-01-01 08:02:14
135,SimDriver_01,1,0,0,0,0,0,0,0,55.1,1978,100,79.9,0,30.0,0,Car,0.0,10.0,21.5,495.2,5,1930.4,2024-01-01 08:02:15
136,SimDriver_01,1,0,0,0,0,0,0,0,55.4,1965,100,79.4,0,30.0,0,Car,0.0,10.0,21.6,495.5,5,1952.5,2024-01-01 08:02:16
137,SimDriver_01,1,0,0,0,0,0,0,0,55.6,1953,100,78.9,0,36.2,0,Car,0.0,12.1,21.6,495.7,5,1974.4,2024-01-01 08:02:17
138,SimDriver_01,1,0,0,0,0,0,0,0,55.9,1940,100,78.4,0,30.0,0,Car,0.0,10.0,21.7,495.9,5,1996.2,2024-01-01 08:02:18
139,SimDriver_01,1,0,0,0,0,0,0,0,56.1,1928,100,77.9,0,30.0,0,Car,0.0,10.0,21.7,496.1,5,2017.8,2024-01-01 08:02:19
140,SimDriver_01,1,0,0,0,0,0,0,0,56.4,1916,100,77.4,0,30.0,0,Car,0.0,10.0,21.8,496.3,5,2039.3,2024-01-01 08:02:20
141,SimDriver_01,1,0,0,0,0,0,0,0,56.6,1903,100,76.9,0,30.0,0,Car,0.0,10.0,21.8,496.5,5,2060.7,2024-01-01 08:02:21
142,SimDriver_01,1,0,0,0,0,0,0,0,56.8,1891,100,76.4,0,34.9,0,Car,0.0,11.6,21.9,496.7,5,2081.9,2024-01-01 08:02:22
143,SimDriver_01,1,0,0,0,0,0,0,0,57.1,1879,100,75.9,0,30.0,0,Car,0.0,10.0,21.9,496.9,5,2103.0,2024-01-01 08:02:23
144,SimDriver_01,1,0,0,0,0,0,0,0,57.3,1866,100,75.4,0,30.0,0,Car,0.0,10.0,22.0,497.1,5,2123.9,2024-01-01 08:02:24
145,SimDriver_01,1,0,0,0,0,0,0,0,57.5,1854,100,74.9,0,30.6,0,Car,0.0,10.2,22.0,497.2,5,2144.7,2024-01-01 08:02:25
146,SimDriver_01,1,0,0,0,0,0,0,0,57.8,1841,100,74.4,0,30.0,0,Car,0.0,10.0,22.1,497.4,5,2165.4,2024-01-01 08:02:26
147,SimDriver_01,1,0,0,0,0,0,0,0,58.0,1829,100,73.9,0,30.0,0,Car,0.0,10.0,22.1,497.5,5,2185.9,2024-01-01 08:02:27
148,SimDriver_01,1,0,0,0,0,0,0,0,58.2,1817,100,73.4,0,30.0,0,Car,0.0,10.0,22.2,497.7,5,2206.3,2024-01-01 08:02:28
149,SimDriver_01,1,0,0,0,0,0,0,0,58.5,1804,100,72.9,0,30.0,0,Car,0.0,10.0,22.2,497.8,5,2226.6,2024-01-01 08:02:29
150,SimDriver_01,1,0,0,0,0,0,0,0,58.7,1792,100,72.4,0,30.0,0,Car,0.0,10.0,22.2,497.9,5,2246.7,2024-01-01 08:02:30
151,SimDriver_01,1,0,0,0,0,0,0,0,58.9,1780,100,71.9,0,30.0,0,Car,0.0,10.0,22.3,498.0,5,2266.7,2024-01-01 08:02:31
152,SimDriver_01,1,0,0,0,0,0,0,0,59.2,1767,100,71.4,0,30.0,0,Car,0.0,10.0,22.3,498.1,5,2286.5,2024-01-01 08:02:32
153,SimDriver_01,1,0,0,0,0,0,0,0,59.4,1755,100,70.9,0,30.0,0,Car,0.0,10.0,22.4,498.2,5,2306.2,2024-01-01 08:02:33
154,SimDriver_01,1,0,0,0,0,0,0,0,59.6,1742,100,70.4,0,30.0,0,Car,0.0,10.0,22.4,498.3,5,2325.7,2024-01-01 08:02:34
155,SimDriver_01,1,0,0,0,0,0,0,0,59.9,2163,100,69.9,0,30.3,0,Car,0.0,10.1,22.5,498.6,4,2345.2,2024-01-01 08:02:35
156,SimDriver_01,1,0,0,0,0,0,0,0,60.1,2147,100,69.4,0,30.0,0,Car,0.0,10.0,22.5,498.9,4,2364.4,2024-01-01 08:02:36
157,SimDriver_01,1,0,0,0,0,0,0,0,60.4,2132,100,68.9,0,30.0,0,Car,0.0,10.0,22.6,499.2,4,2383.6,2024-01-01 08:02:37
158,SimDriver_01,1,0,0,0,0,0,0,0,60.7,2116,100,68.4,0,31.3,0,Car,0.0,10.4,22.6,499.5,4,2402.6,2024-01-01 08:02:38
